image,stratum,effort,variant,distance,bytes,quality
kodak--01,kodak,7,smooth,0.5,176214,91.19177041398294
kodak--01,kodak,7,weighted,0.5,176210,91.15423231883017
kodak--01,kodak,7,both,0.699999988079,149036,88.86754997223903
kodak--01,kodak,7,default,0.699999988079,147043,88.71950458592224
kodak--01,kodak,7,quantize,0.699999988079,149037,88.86351677917268
kodak--01,kodak,7,smooth,0.699999988079,147528,88.71421289100456
kodak--01,kodak,7,weighted,0.699999988079,147526,88.71950458592224
kodak--01,kodak,7,both,1,120703,85.36796852407079
kodak--01,kodak,7,default,1,118703,85.24625336083405
kodak--01,kodak,7,quantize,1,120736,85.437225502506
kodak--01,kodak,7,smooth,1,119213,85.2439377520314
kodak--01,kodak,7,weighted,1,119166,85.24625336083405
kodak--01,kodak,7,both,1.39999997616,96257,80.49712167418595
kodak--01,kodak,7,default,1.39999997616,94235,79.98429336787208
kodak--01,kodak,7,quantize,1.39999997616,96250,80.50226137898154
kodak--01,kodak,7,smooth,1.39999997616,94693,79.97111804438131
kodak--01,kodak,7,weighted,1.39999997616,94686,79.98429336787208
kodak--01,kodak,7,both,2,72136,72.9947665927083
kodak--01,kodak,7,default,2,70243,72.55192648190136
kodak--01,kodak,7,quantize,2,72174,73.02287788942016
kodak--01,kodak,7,smooth,2,70641,72.55387889376101
kodak--01,kodak,7,weighted,2,70672,72.55192648190136
kodak--06,kodak,3,both,0.5,146544,90.6873280525879
kodak--06,kodak,3,default,0.5,145470,90.67779497769395
kodak--06,kodak,3,quantize,0.5,146545,90.79094534271697
kodak--06,kodak,3,smooth,0.5,145058,90.72254131146592
kodak--06,kodak,3,weighted,0.5,145059,90.67779497769395
kodak--06,kodak,3,both,0.699999988079,120909,88.52844526036094
kodak--06,kodak,3,default,0.699999988079,119741,88.3905217365225
kodak--06,kodak,3,quantize,0.699999988079,120910,88.52524246691581
kodak--06,kodak,3,smooth,0.699999988079,119405,88.45319609431111
kodak--06,kodak,3,weighted,0.699999988079,119406,88.3905217365225
kodak--06,kodak,3,both,1,96546,84.94694313496849
kodak--06,kodak,3,default,1,95348,84.68267054424877
kodak--06,kodak,3,quantize,1,96547,85.00208948935797
kodak--06,kodak,3,smooth,1,95112,84.67074716114466
kodak--06,kodak,3,weighted,1,95113,84.68267054424877
kodak--06,kodak,3,both,1.39999997616,76949,80.21547891026376
kodak--06,kodak,3,default,1.39999997616,75802,79.86794393895191
kodak--06,kodak,3,quantize,1.39999997616,76950,80.26068656193496
kodak--06,kodak,3,smooth,1.39999997616,75565,79.82385617877135
kodak--06,kodak,3,weighted,1.39999997616,75566,79.86794393895191
kodak--06,kodak,3,both,2,59066,72.70467850706567
kodak--06,kodak,3,default,2,57936,72.16992198314242
kodak--06,kodak,3,quantize,2,59067,72.80993406424346
kodak--06,kodak,3,smooth,2,57720,72.1549590123614
kodak--06,kodak,3,weighted,2,57721,72.16992198314242
kodak--06,kodak,4,both,0.5,146261,90.62787238548572
kodak--06,kodak,4,default,0.5,145217,90.66365939832045
kodak--06,kodak,4,quantize,0.5,146227,90.59593509830268
kodak--06,kodak,4,smooth,0.5,144780,90.6114461299531
kodak--06,kodak,4,weighted,0.5,144806,90.66365939832045
kodak--06,kodak,4,both,0.699999988079,119477,88.48580315424647
kodak--06,kodak,4,default,0.699999988079,118348,88.38418945766412
kodak--06,kodak,4,quantize,0.699999988079,119452,88.44640880586337
kodak--06,kodak,4,smooth,0.699999988079,117982,88.35545181998242
kodak--06,kodak,4,weighted,0.699999988079,118016,88.38418945766412
kodak--06,kodak,4,both,1,94118,84.68620590767107
kodak--06,kodak,4,default,1,92954,84.40597920445934
kodak--06,kodak,4,quantize,1,94091,84.64702218730453
kodak--06,kodak,4,smooth,1,92709,84.3809871734544
kodak--06,kodak,4,weighted,1,92726,84.40597920445934
kodak--06,kodak,4,both,1.39999997616,74181,79.56429852339063
kodak--06,kodak,4,default,1.39999997616,73055,79.09927633753125
kodak--06,kodak,4,quantize,1.39999997616,74183,79.58614316282589
kodak--06,kodak,4,smooth,1.39999997616,72802,79.11997498735106
kodak--06,kodak,4,weighted,1.39999997616,72810,79.09927633753125
kodak--06,kodak,4,both,2,56444,71.62147430476689
kodak--06,kodak,4,default,2,55333,71.00495142694366
kodak--06,kodak,4,quantize,2,56447,71.65314689753073
kodak--06,kodak,4,smooth,2,55138,71.09225821777495
kodak--06,kodak,4,weighted,2,55114,71.00495142694366
kodak--06,kodak,7,both,0.5,145197,90.8088770091477
kodak--06,kodak,7,default,0.5,144126,90.7543495515154
kodak--06,kodak,7,quantize,0.5,145146,90.78469576513695
kodak--06,kodak,7,smooth,0.5,143830,90.76316129772778
kodak--06,kodak,7,weighted,0.5,143716,90.7543495515154
kodak--06,kodak,7,both,0.699999988079,118190,88.63949268104288
kodak--06,kodak,7,default,0.699999988079,117028,88.35508583453748
kodak--06,kodak,7,quantize,0.699999988079,118101,88.6909456410771
kodak--06,kodak,7,smooth,0.699999988079,116743,88.45462504593824
kodak--06,kodak,7,weighted,0.699999988079,116761,88.35508583453748
kodak--06,kodak,7,both,1,93390,84.89164352296996
kodak--06,kodak,7,default,1,92094,84.54019873658046
kodak--06,kodak,7,quantize,1,93359,84.89609982442776
kodak--06,kodak,7,smooth,1,91904,84.64018703338704
kodak--06,kodak,7,weighted,1,91837,84.54019873658046
kodak--06,kodak,7,both,1.39999997616,73358,79.8258985038144
kodak--06,kodak,7,default,1.39999997616,72033,79.28448976040599
kodak--06,kodak,7,quantize,1.39999997616,73288,79.91229465036545
kodak--06,kodak,7,smooth,1.39999997616,71867,79.39933976682833
kodak--06,kodak,7,weighted,1.39999997616,71808,79.28448976040599
kodak--06,kodak,7,both,2,54843,72.65144927620118
kodak--06,kodak,7,default,2,53919,72.2612161799726
kodak--06,kodak,7,quantize,2,54757,72.7720247695695
kodak--06,kodak,7,smooth,2,53766,72.3951388228935
kodak--06,kodak,7,weighted,2,53702,72.2612161799726
kodak--10,kodak,3,both,0.5,143606,92.1477454713438
kodak--10,kodak,3,default,0.5,142551,92.08706648944937
kodak--10,kodak,3,quantize,0.5,143607,92.1255934413459
kodak--10,kodak,3,smooth,0.5,142089,92.08903389698396
kodak--10,kodak,3,weighted,0.5,142090,92.08706648944937
kodak--10,kodak,3,both,0.699999988079,114415,90.19843198084025
kodak--10,kodak,3,default,0.699999988079,113344,90.1102522308999
kodak--10,kodak,3,quantize,0.699999988079,114416,90.26115377417531
kodak--10,kodak,3,smooth,0.699999988079,112913,90.08120162054847
kodak--10,kodak,3,weighted,0.699999988079,112914,90.1102522308999
kodak--10,kodak,3,both,1,86295,86.94102145855076
kodak--10,kodak,3,default,1,85216,86.84073780544351
kodak--10,kodak,3,quantize,1,86296,86.98828179164364
kodak--10,kodak,3,smooth,1,84859,86.8458842347916
kodak--10,kodak,3,weighted,1,84860,86.84073780544351
kodak--10,kodak,3,both,1.39999997616,64408,83.50956211894282
kodak--10,kodak,3,default,1.39999997616,63342,83.26228824704013
kodak--10,kodak,3,quantize,1.39999997616,64409,83.59909574066357
kodak--10,kodak,3,smooth,1.39999997616,63009,83.23089841024817
kodak--10,kodak,3,weighted,1.39999997616,63010,83.26228824704013
kodak--10,kodak,3,both,2,47746,78.93053871663622
kodak--10,kodak,3,default,2,46708,78.72037953886522
kodak--10,kodak,3,quantize,2,47747,79.13024644862244
kodak--10,kodak,3,smooth,2,46409,78.63147270548946
kodak--10,kodak,3,weighted,2,46410,78.72037953886522
kodak--10,kodak,4,both,0.5,141789,92.02729350691014
kodak--10,kodak,4,default,0.5,140836,92.05797867312987
kodak--10,kodak,4,quantize,0.5,141797,92.05689715557114
kodak--10,kodak,4,smooth,0.5,140419,91.93706597625078
kodak--10,kodak,4,weighted,0.5,140374,92.05797867312987
kodak--10,kodak,4,both,0.699999988079,112242,90.05194734302052
kodak--10,kodak,4,default,0.699999988079,111103,89.90782387087643
kodak--10,kodak,4,quantize,0.699999988079,112179,90.09353138977325
kodak--10,kodak,4,smooth,0.699999988079,110705,89.86927204647067
kodak--10,kodak,4,weighted,0.699999988079,110675,89.90782387087643
kodak--10,kodak,4,both,1,83527,86.88186565649565
kodak--10,kodak,4,default,1,82520,86.78419460620213
kodak--10,kodak,4,quantize,1,83502,86.96878797896777
kodak--10,kodak,4,smooth,1,82200,86.69858310073086
kodak--10,kodak,4,weighted,1,82147,86.78419460620213
kodak--10,kodak,4,both,1.39999997616,61462,83.1423814028266
kodak--10,kodak,4,default,1.39999997616,60378,82.92414643212996
kodak--10,kodak,4,quantize,1.39999997616,61422,83.32598859486382
kodak--10,kodak,4,smooth,1.39999997616,60070,82.93280871356806
kodak--10,kodak,4,weighted,1.39999997616,60044,82.92414643212996
kodak--10,kodak,4,both,2,44399,77.72657245750655
kodak--10,kodak,4,default,2,43378,77.5828681834485
kodak--10,kodak,4,quantize,2,44379,78.08699200933613
kodak--10,kodak,4,smooth,2,43099,77.38566451306961
kodak--10,kodak,4,weighted,2,43104,77.5828681834485
kodak--10,kodak,7,both,0.5,141097,92.08394516590799
kodak--10,kodak,7,default,0.5,139996,91.96776684433357
kodak--10,kodak,7,quantize,0.5,141011,91.98123106645062
kodak--10,kodak,7,smooth,0.5,139575,91.98008906417772
kodak--10,kodak,7,weighted,0.5,139546,91.96776684433357
kodak--10,kodak,7,both,0.699999988079,108401,89.97312495500336
kodak--10,kodak,7,default,0.699999988079,107245,89.80368722645044
kodak--10,kodak,7,quantize,0.699999988079,108344,89.97936574571256
kodak--10,kodak,7,smooth,0.699999988079,106837,89.78862582773752
kodak--10,kodak,7,weighted,0.699999988079,106817,89.80368722645044
kodak--10,kodak,7,both,1,77335,86.71128497525416
kodak--10,kodak,7,default,1,76294,86.60928001811394
kodak--10,kodak,7,quantize,1,77032,86.65745781727807
kodak--10,kodak,7,smooth,1,75818,86.57678142415784
kodak--10,kodak,7,weighted,1,75895,86.60928001811394
kodak--10,kodak,7,both,1.39999997616,56036,83.23394962919454
kodak--10,kodak,7,default,1.39999997616,54896,82.87074977468228
kodak--10,kodak,7,quantize,1.39999997616,55963,83.39412859112873
kodak--10,kodak,7,smooth,1.39999997616,54555,82.8217867195252
kodak--10,kodak,7,weighted,1.39999997616,54557,82.87074977468228
kodak--10,kodak,7,both,2,40853,78.57305108395259
kodak--10,kodak,7,default,2,39965,78.26910134600739
kodak--10,kodak,7,quantize,2,40808,78.7196427833139
kodak--10,kodak,7,smooth,2,39639,78.01790213480751
kodak--10,kodak,7,weighted,2,39646,78.26910134600739
kodak--15,kodak,3,both,0.5,121953,90.81208179546809
kodak--15,kodak,3,default,0.5,121462,90.65400822693636
kodak--15,kodak,3,quantize,0.5,121954,90.78345542290747
kodak--15,kodak,3,smooth,0.5,120414,90.57258909028187
kodak--15,kodak,3,weighted,0.5,120415,90.65400822693636
kodak--15,kodak,3,both,0.699999988079,97633,88.68490883403908
kodak--15,kodak,3,default,0.699999988079,97148,88.4940935810586
kodak--15,kodak,3,quantize,0.699999988079,97634,88.69523946077402
kodak--15,kodak,3,smooth,0.699999988079,96199,88.39994846675262
kodak--15,kodak,3,weighted,0.699999988079,96200,88.4940935810586
kodak--15,kodak,3,both,1,75648,85.56003545855245
kodak--15,kodak,3,default,1,75240,85.2946057676449
kodak--15,kodak,3,quantize,1,75649,85.6567031525423
kodak--15,kodak,3,smooth,1,74299,85.2724284534955
kodak--15,kodak,3,weighted,1,74300,85.2946057676449
kodak--15,kodak,3,both,1.39999997616,57985,80.92364830078395
kodak--15,kodak,3,default,1.39999997616,57524,80.68083902384923
kodak--15,kodak,3,quantize,1.39999997616,57986,81.01075557633052
kodak--15,kodak,3,smooth,1.39999997616,56645,80.68951335189078
kodak--15,kodak,3,weighted,1.39999997616,56646,80.68083902384923
kodak--15,kodak,3,both,2,42817,74.26178613291803
kodak--15,kodak,3,default,2,42547,73.74455350054272
kodak--15,kodak,3,quantize,2,42818,74.44745069486936
kodak--15,kodak,3,smooth,2,41768,73.75588472449257
kodak--15,kodak,3,weighted,2,41769,73.74455350054272
kodak--15,kodak,4,both,0.5,124868,90.83351202378522
kodak--15,kodak,4,default,0.5,124356,90.77146972953322
kodak--15,kodak,4,quantize,0.5,124843,90.93345205134963
kodak--15,kodak,4,smooth,0.5,123345,90.81891905043022
kodak--15,kodak,4,weighted,0.5,123311,90.77146972953322
kodak--15,kodak,4,both,0.699999988079,98036,88.73154863052355
kodak--15,kodak,4,default,0.699999988079,97572,88.55490420685423
kodak--15,kodak,4,quantize,0.699999988079,97997,88.84776590455766
kodak--15,kodak,4,smooth,0.699999988079,96575,88.54903171277641
kodak--15,kodak,4,weighted,0.699999988079,96568,88.55490420685423
kodak--15,kodak,4,both,1,74249,85.28498290219716
kodak--15,kodak,4,default,1,73792,85.03785316499925
kodak--15,kodak,4,quantize,1,74282,85.40114314092266
kodak--15,kodak,4,smooth,1,72864,85.0949702009434
kodak--15,kodak,4,weighted,1,72880,85.03785316499925
kodak--15,kodak,4,both,1.39999997616,56005,80.46223363415771
kodak--15,kodak,4,default,1.39999997616,55602,80.23345529495003
kodak--15,kodak,4,quantize,1.39999997616,55983,80.59281213167326
kodak--15,kodak,4,smooth,1.39999997616,54741,80.23564898075212
kodak--15,kodak,4,weighted,1.39999997616,54731,80.23345529495003
kodak--15,kodak,4,both,2,40910,73.50981941649157
kodak--15,kodak,4,default,2,40635,73.16905577228464
kodak--15,kodak,4,quantize,2,40913,73.80812470497523
kodak--15,kodak,4,smooth,2,39773,73.13398686838148
kodak--15,kodak,4,weighted,2,39858,73.16905577228464
kodak--15,kodak,7,both,0.5,122327,90.7653273261387
kodak--15,kodak,7,default,0.5,121960,90.59784675548079
kodak--15,kodak,7,quantize,0.5,122225,90.7508166573693
kodak--15,kodak,7,smooth,0.5,120876,90.73502994252587
kodak--15,kodak,7,weighted,0.5,120904,90.59784675548079
kodak--15,kodak,7,both,0.699999988079,95281,88.68305116430187
kodak--15,kodak,7,default,0.699999988079,94870,88.56091945805686
kodak--15,kodak,7,quantize,0.699999988079,95295,88.79045083640217
kodak--15,kodak,7,smooth,0.699999988079,94118,88.61638068596235
kodak--15,kodak,7,weighted,0.699999988079,93921,88.56091945805686
kodak--15,kodak,7,both,1,71443,85.29101233273346
kodak--15,kodak,7,default,1,71073,85.04487131201074
kodak--15,kodak,7,quantize,1,71542,85.41242974489849
kodak--15,kodak,7,smooth,1,70202,85.09118218666299
kodak--15,kodak,7,weighted,1,70115,85.04487131201074
kodak--15,kodak,7,both,1.39999997616,52947,80.9243452984496
kodak--15,kodak,7,default,1.39999997616,52994,80.84876941551421
kodak--15,kodak,7,quantize,1.39999997616,53130,81.12005565904087
kodak--15,kodak,7,smooth,1.39999997616,51894,80.71792669553648
kodak--15,kodak,7,weighted,1.39999997616,52082,80.84876941551421
kodak--15,kodak,7,both,2,38066,74.74808776526764
kodak--15,kodak,7,default,2,37814,74.12358109166414
kodak--15,kodak,7,quantize,2,38090,74.86025353500698
kodak--15,kodak,7,smooth,2,37041,74.06095350090594
kodak--15,kodak,7,weighted,2,37019,74.12358109166414
kodak--19,kodak,3,both,0.5,147093,90.80558650385746
kodak--19,kodak,3,default,0.5,145834,90.85460520382182
kodak--19,kodak,3,quantize,0.5,147094,90.81597676557368
kodak--19,kodak,3,smooth,0.5,145532,90.84180554391658
kodak--19,kodak,3,weighted,0.5,145533,90.85460520382182
kodak--19,kodak,3,both,0.699999988079,118001,88.42947931934148
kodak--19,kodak,3,default,0.699999988079,116761,88.27980840122135
kodak--19,kodak,3,quantize,0.699999988079,118002,88.42592910983846
kodak--19,kodak,3,smooth,0.699999988079,116462,88.26634730195138
kodak--19,kodak,3,weighted,0.699999988079,116463,88.27980840122135
kodak--19,kodak,3,both,1,91037,84.61363285368228
kodak--19,kodak,3,default,1,89748,84.50771632851934
kodak--19,kodak,3,quantize,1,91038,84.66387444492574
kodak--19,kodak,3,smooth,1,89525,84.50355192405586
kodak--19,kodak,3,weighted,1,89526,84.50771632851934
kodak--19,kodak,3,both,1.39999997616,69694,79.2979186609471
kodak--19,kodak,3,default,1.39999997616,68464,79.18917071268632
kodak--19,kodak,3,quantize,1.39999997616,69695,79.36347825186164
kodak--19,kodak,3,smooth,1.39999997616,68232,79.17010796816328
kodak--19,kodak,3,weighted,1.39999997616,68233,79.18917071268632
kodak--19,kodak,3,both,2,52338,71.97323315181073
kodak--19,kodak,3,default,2,51163,71.63274753021513
kodak--19,kodak,3,quantize,2,52339,72.06364237025137
kodak--19,kodak,3,smooth,2,50950,71.56676272104379
kodak--19,kodak,3,weighted,2,50951,71.63274753021513
kodak--19,kodak,4,both,0.5,147330,90.90298119940738
kodak--19,kodak,4,default,0.5,146061,90.94677939038525
kodak--19,kodak,4,quantize,0.5,147316,90.96802887775112
kodak--19,kodak,4,smooth,0.5,145728,90.86057171380958
kodak--19,kodak,4,weighted,0.5,145754,90.94677939038525
kodak--19,kodak,4,both,0.699999988079,117874,88.46140015554677
kodak--19,kodak,4,default,0.699999988079,116598,88.2494207328919
kodak--19,kodak,4,quantize,0.699999988079,117863,88.44342906769148
kodak--19,kodak,4,smooth,0.699999988079,116349,88.29234350899382
kodak--19,kodak,4,weighted,0.699999988079,116315,88.2494207328919
kodak--19,kodak,4,both,1,89409,84.34394016021345
kodak--19,kodak,4,default,1,88180,84.13961535350896
kodak--19,kodak,4,quantize,1,89403,84.38370351223377
kodak--19,kodak,4,smooth,1,87927,84.09277929028028
kodak--19,kodak,4,weighted,1,87942,84.13961535350896
kodak--19,kodak,4,both,1.39999997616,67787,78.84179663161675
kodak--19,kodak,4,default,1.39999997616,66519,78.78312295894996
kodak--19,kodak,4,quantize,1.39999997616,67708,78.94872378849325
kodak--19,kodak,4,smooth,1.39999997616,66331,78.70011522637724
kodak--19,kodak,4,weighted,1.39999997616,66290,78.78312295894996
kodak--19,kodak,4,both,2,50022,70.8439170214183
kodak--19,kodak,4,default,2,48833,70.60314558715932
kodak--19,kodak,4,quantize,2,50026,70.94599358169222
kodak--19,kodak,4,smooth,2,48647,70.61563335500999
kodak--19,kodak,4,weighted,2,48635,70.60314558715932
kodak--19,kodak,7,both,0.5,147684,90.85753153121439
kodak--19,kodak,7,default,0.5,146648,90.92699089935616
kodak--19,kodak,7,quantize,0.5,147808,91.02182526109215
kodak--19,kodak,7,smooth,0.5,146300,90.88597465210009
kodak--19,kodak,7,weighted,0.5,146344,90.92699089935616
kodak--19,kodak,7,both,0.699999988079,114593,88.71770350021198
kodak--19,kodak,7,default,0.699999988079,113517,88.5226391254632
kodak--19,kodak,7,quantize,0.699999988079,114597,88.60300465412719
kodak--19,kodak,7,smooth,0.699999988079,113265,88.44547042302237
kodak--19,kodak,7,weighted,0.699999988079,113216,88.5226391254632
kodak--19,kodak,7,both,1,85865,84.63213018420765
kodak--19,kodak,7,default,1,84726,84.36954484940416
kodak--19,kodak,7,quantize,1,85890,84.7160581455105
kodak--19,kodak,7,smooth,1,84434,84.36014572660518
kodak--19,kodak,7,weighted,1,84451,84.36954484940416
kodak--19,kodak,7,both,1.39999997616,65159,80.02655191400108
kodak--19,kodak,7,default,1.39999997616,63857,79.49056479847216
kodak--19,kodak,7,quantize,1.39999997616,65182,79.94563414338496
kodak--19,kodak,7,smooth,1.39999997616,63442,79.39358183573526
kodak--19,kodak,7,weighted,1.39999997616,63624,79.49056479847216
kodak--19,kodak,7,both,2,45451,72.06804792085177
kodak--19,kodak,7,default,2,44458,71.9860315908734
kodak--19,kodak,7,quantize,2,45496,72.37087156683313
kodak--19,kodak,7,smooth,2,44157,71.96614465965133
kodak--19,kodak,7,weighted,2,44228,71.9860315908734
kodak--24,kodak,3,both,0.5,172396,91.0692976176233
kodak--24,kodak,3,default,0.5,171055,91.03931064975372
kodak--24,kodak,3,quantize,0.5,172397,91.08566289508197
kodak--24,kodak,3,smooth,0.5,170780,91.05710077299756
kodak--24,kodak,3,weighted,0.5,170781,91.03931064975372
kodak--24,kodak,3,both,0.699999988079,142879,88.72227560212201
kodak--24,kodak,3,default,0.699999988079,141586,88.78117550189161
kodak--24,kodak,3,quantize,0.699999988079,142880,88.70781498258296
kodak--24,kodak,3,smooth,0.699999988079,141316,88.76428890422675
kodak--24,kodak,3,weighted,0.699999988079,141317,88.78117550189161
kodak--24,kodak,3,both,1,115612,85.95287825283029
kodak--24,kodak,3,default,1,114300,85.7722649679139
kodak--24,kodak,3,quantize,1,115613,85.93506646228407
kodak--24,kodak,3,smooth,1,114054,85.75332231155186
kodak--24,kodak,3,weighted,1,114055,85.7722649679139
kodak--24,kodak,3,both,1.39999997616,93282,81.95078135701021
kodak--24,kodak,3,default,1.39999997616,92047,81.94775122131699
kodak--24,kodak,3,quantize,1.39999997616,93283,81.95664034955568
kodak--24,kodak,3,smooth,1.39999997616,91797,81.91480635681754
kodak--24,kodak,3,weighted,1.39999997616,91798,81.94775122131699
kodak--24,kodak,3,both,2,72485,76.35490498110173
kodak--24,kodak,3,default,2,71257,75.93761019106005
kodak--24,kodak,3,quantize,2,72486,76.40893010096013
kodak--24,kodak,3,smooth,2,71009,75.93423952753959
kodak--24,kodak,3,weighted,2,71010,75.93761019106005
kodak--24,kodak,4,both,0.5,168830,90.80002157313298
kodak--24,kodak,4,default,0.5,167493,90.67254035487939
kodak--24,kodak,4,quantize,0.5,168818,90.72154685616087
kodak--24,kodak,4,smooth,0.5,167212,90.67349249841429
kodak--24,kodak,4,weighted,0.5,167209,90.67254035487939
kodak--24,kodak,4,both,0.699999988079,139237,88.52468134560816
kodak--24,kodak,4,default,0.699999988079,138038,88.49043228440775
kodak--24,kodak,4,quantize,0.699999988079,139237,88.56930650585952
kodak--24,kodak,4,smooth,0.699999988079,137748,88.46983876213226
kodak--24,kodak,4,weighted,0.699999988079,137743,88.49043228440775
kodak--24,kodak,4,both,1,112090,85.30484509757072
kodak--24,kodak,4,default,1,110771,85.28755185748894
kodak--24,kodak,4,quantize,1,112091,85.38283646475836
kodak--24,kodak,4,smooth,1,110541,85.22222240955598
kodak--24,kodak,4,weighted,1,110529,85.28755185748894
kodak--24,kodak,4,both,1.39999997616,89346,81.12538725893904
kodak--24,kodak,4,default,1.39999997616,88052,81.03509302262391
kodak--24,kodak,4,quantize,1.39999997616,89355,81.24578993700723
kodak--24,kodak,4,smooth,1.39999997616,87875,80.99553867839938
kodak--24,kodak,4,weighted,1.39999997616,87812,81.03509302262391
kodak--24,kodak,4,both,2,68623,74.97287254925553
kodak--24,kodak,4,default,2,67423,74.95396962373296
kodak--24,kodak,4,quantize,2,68619,74.9683285236938
kodak--24,kodak,4,smooth,2,67182,74.93794009217318
kodak--24,kodak,4,weighted,2,67181,74.95396962373296
kodak--24,kodak,7,both,0.5,168471,90.87233610574037
kodak--24,kodak,7,default,0.5,167103,90.8782108106193
kodak--24,kodak,7,quantize,0.5,168359,90.89488084784112
kodak--24,kodak,7,smooth,0.5,166840,90.84866829365183
kodak--24,kodak,7,weighted,0.5,166809,90.8782108106193
kodak--24,kodak,7,both,0.699999988079,138075,88.49536300986196
kodak--24,kodak,7,default,0.699999988079,136884,88.48971069534521
kodak--24,kodak,7,quantize,0.699999988079,138158,88.44786860102916
kodak--24,kodak,7,smooth,0.699999988079,136600,88.4278230529321
kodak--24,kodak,7,weighted,0.699999988079,136607,88.48971069534521
kodak--24,kodak,7,both,1,110501,85.33382085653936
kodak--24,kodak,7,default,1,109338,85.26155534980794
kodak--24,kodak,7,quantize,1,110516,85.38269896590283
kodak--24,kodak,7,smooth,1,109107,85.30357818833596
kodak--24,kodak,7,weighted,1,109087,85.26155534980794
kodak--24,kodak,7,both,1.39999997616,87642,81.35533421120371
kodak--24,kodak,7,default,1.39999997616,86430,81.08007521825428
kodak--24,kodak,7,quantize,1.39999997616,87631,81.28728934951104
kodak--24,kodak,7,smooth,1.39999997616,86204,81.1825859139457
kodak--24,kodak,7,weighted,1.39999997616,86187,81.08007521825428
kodak--24,kodak,7,both,2,66974,75.6596528812224
kodak--24,kodak,7,default,2,65770,75.49278887965329
kodak--24,kodak,7,quantize,2,66988,75.56465902508431
kodak--24,kodak,7,smooth,2,65541,75.29749254817746
kodak--24,kodak,7,weighted,2,65543,75.49278887965329
imazen26-1029-planter-4k,photo_4k,3,both,0.5,3382558,89.30883194471615
imazen26-1029-planter-4k,photo_4k,3,default,0.5,3369050,89.21113248021186
imazen26-1029-planter-4k,photo_4k,3,quantize,0.5,3382559,89.38692027458761
imazen26-1029-planter-4k,photo_4k,3,smooth,0.5,3351916,89.19539362878379
imazen26-1029-planter-4k,photo_4k,3,weighted,0.5,3351917,89.21113248021186
imazen26-1029-planter-4k,photo_4k,3,both,0.699999988079,2863725,87.15168102290868
imazen26-1029-planter-4k,photo_4k,3,default,0.699999988079,2849813,87.0452930161244
imazen26-1029-planter-4k,photo_4k,3,quantize,0.699999988079,2863726,87.14527126965554
imazen26-1029-planter-4k,photo_4k,3,smooth,0.699999988079,2834369,86.95828779988328
imazen26-1029-planter-4k,photo_4k,3,weighted,0.699999988079,2834370,87.0452930161244
imazen26-1029-planter-4k,photo_4k,3,both,1,2354015,83.80447114381015
imazen26-1029-planter-4k,photo_4k,3,default,1,2340997,83.6810316824231
imazen26-1029-planter-4k,photo_4k,3,quantize,1,2354016,83.82828220759016
imazen26-1029-planter-4k,photo_4k,3,smooth,1,2326797,83.65979694002544
imazen26-1029-planter-4k,photo_4k,3,weighted,1,2326798,83.6810316824231
imazen26-1029-planter-4k,photo_4k,3,both,1.39999997616,1930028,79.51715929820867
imazen26-1029-planter-4k,photo_4k,3,default,1.39999997616,1915740,79.32299307110391
imazen26-1029-planter-4k,photo_4k,3,quantize,1.39999997616,1930029,79.6109048083569
imazen26-1029-planter-4k,photo_4k,3,smooth,1.39999997616,1900929,79.29919735495965
imazen26-1029-planter-4k,photo_4k,3,weighted,1.39999997616,1900930,79.32299307110391
imazen26-1029-planter-4k,photo_4k,3,both,2,1533902,73.25257363130765
imazen26-1029-planter-4k,photo_4k,3,default,2,1519827,72.91169898244645
imazen26-1029-planter-4k,photo_4k,3,quantize,2,1533903,73.46037961349657
imazen26-1029-planter-4k,photo_4k,3,smooth,2,1506627,72.78560184202482
imazen26-1029-planter-4k,photo_4k,3,weighted,2,1506628,72.91169898244645
imazen26-1029-planter-4k,photo_4k,4,both,0.5,3305633,88.89485562807216
imazen26-1029-planter-4k,photo_4k,4,default,0.5,3293418,88.7798024699674
imazen26-1029-planter-4k,photo_4k,4,quantize,0.5,3305208,88.9758231676656
imazen26-1029-planter-4k,photo_4k,4,smooth,0.5,3276422,88.9243258831907
imazen26-1029-planter-4k,photo_4k,4,weighted,0.5,3276198,88.7798024699674
imazen26-1029-planter-4k,photo_4k,4,both,0.699999988079,2782029,86.62390515847291
imazen26-1029-planter-4k,photo_4k,4,default,0.699999988079,2769310,86.60902525646036
imazen26-1029-planter-4k,photo_4k,4,quantize,0.699999988079,2781749,86.7142330835826
imazen26-1029-planter-4k,photo_4k,4,smooth,0.699999988079,2754388,86.55230053208982
imazen26-1029-planter-4k,photo_4k,4,weighted,0.699999988079,2754216,86.60902525646036
imazen26-1029-planter-4k,photo_4k,4,both,1,2272360,83.19150334969873
imazen26-1029-planter-4k,photo_4k,4,default,1,2259919,83.0062112037917
imazen26-1029-planter-4k,photo_4k,4,quantize,1,2272106,83.15760458632059
imazen26-1029-planter-4k,photo_4k,4,smooth,1,2245811,82.95473976932182
imazen26-1029-planter-4k,photo_4k,4,weighted,1,2245785,83.0062112037917
imazen26-1029-planter-4k,photo_4k,4,both,1.39999997616,1848368,78.5143075630223
imazen26-1029-planter-4k,photo_4k,4,default,1.39999997616,1834205,78.38260936158422
imazen26-1029-planter-4k,photo_4k,4,quantize,1.39999997616,1848297,78.54465859574508
