image,stratum,effort,reference,variant,bd_rate_percent,quality_low,quality_high
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,default,4.0124308680637535,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,quantize,-4.857570123330528,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,smooth,0.16936920627235785,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,both,-2.0152556653598057,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,weighted,-4.016055912953728,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,quantize,-7.551663943932492,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,smooth,-4.099325502427864,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,both,-5.212167837495977,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,default,4.184091361479824,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,quantize,-3.6835411011787333,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,smooth,-0.08675366517406247,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,both,-1.2461583402506506,82.16601446095932,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,weighted,-4.6061140777548495,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,quantize,-10.509150947857888,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,smooth,-4.51773983778906,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,both,-6.988071579942094,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,default,4.828521275995885,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,quantize,-6.188066261305844,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,smooth,0.09264140894503797,83.40701867994669,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,both,-2.4969708269655357,83.40701867994669,92.6272065987691
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,weighted,-1.3356393610653317,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,quantize,-0.18759542288327735,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,smooth,-1.1736499629349368,70.56390467652173,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,both,0.24527154636083043,70.56390467652173,89.58803778108006
