image,effort,mode,group,milliseconds
unsplash/forest_stream/48mp,7,base,aq.final_frame,15.089561499999999
unsplash/forest_stream/48mp,7,cpu,frontend.prepare_aq.reference,79.82970850000001
unsplash/forest_stream/48mp,7,cpu,frontend.initial_quantization,24.743958499999998
unsplash/forest_stream/48mp,7,cpu,frontend.ac_strategy,142.240668
unsplash/forest_stream/48mp,7,cpu,frontend.ac_strategy.select,0.5118125
unsplash/forest_stream/48mp,7,cpu,frontend.ac_strategy.metadata,1.685625
unsplash/forest_stream/48mp,7,cpu,aq.strategy_dispatch,0.0031875000000000002
unsplash/forest_stream/48mp,7,cpu,frontend.quant_adjustment,0.0616665
unsplash/forest_stream/48mp,7,cpu,aq.policy_bounds,0.023041
unsplash/forest_stream/48mp,7,cpu,aq.reconstruction,49.985414500000005
unsplash/forest_stream/48mp,7,cpu,aq.policy_initialize,0.08081250000000001
unsplash/forest_stream/48mp,7,cpu,aq.gaborish,14.0705425
unsplash/forest_stream/48mp,7,cpu,aq.epf.pass_1,14.638521
unsplash/forest_stream/48mp,7,cpu,aq.epf_linear.pass_2,13.212333
unsplash/forest_stream/48mp,7,cpu,butteraugli.psycho.sub,32.092291
unsplash/forest_stream/48mp,7,cpu,butteraugli.malta.sub,14.416813000000001
unsplash/forest_stream/48mp,7,cpu,butteraugli.mask_final.sub,5.897041000000001
unsplash/forest_stream/48mp,7,cpu,butteraugli.psycho.main,95.3678525
unsplash/forest_stream/48mp,7,cpu,butteraugli.malta.main,57.8079375
unsplash/forest_stream/48mp,7,cpu,butteraugli.mask.main,4.990270499999999
unsplash/forest_stream/48mp,7,cpu,butteraugli.resident_reduction,16.997292
unsplash/forest_stream/48mp,7,cpu,aq.policy_update,0.1574995
unsplash/forest_stream/48mp,7,cpu,aq.final_frame,15.0451035
unsplash/forest_stream/48mp,7,release,frontend.prepare_aq.reference,81.3196655
unsplash/forest_stream/48mp,7,release,frontend.initial_quantization,24.743167
unsplash/forest_stream/48mp,7,release,frontend.ac_strategy,142.24475
unsplash/forest_stream/48mp,7,release,frontend.ac_strategy.select,0.513625
unsplash/forest_stream/48mp,7,release,frontend.ac_strategy.metadata,1.6843545
unsplash/forest_stream/48mp,7,release,aq.strategy_dispatch,0.00325
unsplash/forest_stream/48mp,7,release,frontend.quant_adjustment,0.061479
unsplash/forest_stream/48mp,7,release,aq.policy_bounds,0.0230835
unsplash/forest_stream/48mp,7,release,aq.reconstruction,50.01100099999999
unsplash/forest_stream/48mp,7,release,aq.policy_initialize,0.0809585
unsplash/forest_stream/48mp,7,release,aq.gaborish,14.0544785
unsplash/forest_stream/48mp,7,release,aq.epf.pass_1,14.639792
unsplash/forest_stream/48mp,7,release,aq.epf_linear.pass_2,13.2006045
unsplash/forest_stream/48mp,7,release,butteraugli.psycho.sub,32.059814
unsplash/forest_stream/48mp,7,release,butteraugli.malta.sub,14.416500000000001
unsplash/forest_stream/48mp,7,release,butteraugli.mask_final.sub,5.8782084999999995
unsplash/forest_stream/48mp,7,release,butteraugli.psycho.main,95.41022999999998
unsplash/forest_stream/48mp,7,release,butteraugli.malta.main,57.763146500000005
unsplash/forest_stream/48mp,7,release,butteraugli.mask.main,4.9950415
unsplash/forest_stream/48mp,7,release,butteraugli.resident_reduction,16.930500000000002
unsplash/forest_stream/48mp,7,release,aq.policy_update,0.15781250000000002
unsplash/forest_stream/48mp,7,release,aq.final_frame,15.075833
unsplash/forest_stream/48mp,7,joined1,frontend.prepare_aq.reference,81.51308450000002
unsplash/forest_stream/48mp,7,joined1,frontend.initial_quantization,24.773167
unsplash/forest_stream/48mp,7,joined1,frontend.ac_strategy,142.2240845
unsplash/forest_stream/48mp,7,joined1,frontend.ac_strategy.select,0.5104795
unsplash/forest_stream/48mp,7,joined1,frontend.ac_strategy.metadata,1.6875
unsplash/forest_stream/48mp,7,joined1,aq.strategy_dispatch,0.003417
unsplash/forest_stream/48mp,7,joined1,frontend.quant_adjustment,0.062146
unsplash/forest_stream/48mp,7,joined1,aq.policy_bounds,0.022875
unsplash/forest_stream/48mp,7,joined1,aq.reconstruction,50.0665235
unsplash/forest_stream/48mp,7,joined1,aq.policy_initialize,0.080646
unsplash/forest_stream/48mp,7,joined1,aq.gaborish,14.1112495
unsplash/forest_stream/48mp,7,joined1,aq.epf.pass_1,14.635437
unsplash/forest_stream/48mp,7,joined1,aq.epf_linear.pass_2,13.269688
unsplash/forest_stream/48mp,7,joined1,butteraugli.psycho.sub,32.1559595
unsplash/forest_stream/48mp,7,joined1,butteraugli.malta.sub,14.4228955
unsplash/forest_stream/48mp,7,joined1,butteraugli.mask_final.sub,5.889749500000001
unsplash/forest_stream/48mp,7,joined1,butteraugli.psycho.main,95.38764499999999
unsplash/forest_stream/48mp,7,joined1,butteraugli.malta.main,57.8334585
unsplash/forest_stream/48mp,7,joined1,butteraugli.mask.main,4.994959
unsplash/forest_stream/48mp,7,joined1,butteraugli.resident_reduction,16.992980000000003
unsplash/forest_stream/48mp,7,joined1,aq.policy_update,0.15768700000000002
unsplash/forest_stream/48mp,7,joined1,aq.final_frame,15.104937499999998
unsplash/forest_stream/48mp,8,base,frontend.prepare_aq.reference,81.55679350000003
unsplash/forest_stream/48mp,8,base,frontend.initial_quantization,24.7699165
unsplash/forest_stream/48mp,8,base,frontend.ac_strategy,142.26898
unsplash/forest_stream/48mp,8,base,frontend.ac_strategy.select,0.5128955
unsplash/forest_stream/48mp,8,base,frontend.ac_strategy.metadata,1.6865204999999999
unsplash/forest_stream/48mp,8,base,aq.strategy_dispatch,0.0031875000000000002
unsplash/forest_stream/48mp,8,base,frontend.quant_adjustment,0.0619375
unsplash/forest_stream/48mp,8,base,aq.policy_bounds,0.0230625
unsplash/forest_stream/48mp,8,base,aq.reconstruction,109.38518499999998
unsplash/forest_stream/48mp,8,base,aq.policy_initialize,0.080667
unsplash/forest_stream/48mp,8,base,aq.gaborish,21.1627295
unsplash/forest_stream/48mp,8,base,aq.epf.pass_1,21.960354000000002
unsplash/forest_stream/48mp,8,base,aq.epf_linear.pass_2,19.896167
unsplash/forest_stream/48mp,8,base,butteraugli.psycho.sub,48.339980999999995
unsplash/forest_stream/48mp,8,base,butteraugli.malta.sub,21.664458500000002
unsplash/forest_stream/48mp,8,base,butteraugli.mask_final.sub,8.886313
unsplash/forest_stream/48mp,8,base,butteraugli.psycho.main,143.30337400000002
unsplash/forest_stream/48mp,8,base,butteraugli.malta.main,86.8902295
unsplash/forest_stream/48mp,8,base,butteraugli.mask.main,7.515438
unsplash/forest_stream/48mp,8,base,butteraugli.resident_reduction,25.630647
unsplash/forest_stream/48mp,8,base,aq.policy_update,0.23741600000000002
unsplash/forest_stream/48mp,8,base,aq.final_frame,15.1440825
unsplash/forest_stream/48mp,8,cpu,frontend.prepare_aq.reference,79.74820849999999
unsplash/forest_stream/48mp,8,cpu,frontend.initial_quantization,24.7499375
unsplash/forest_stream/48mp,8,cpu,frontend.ac_strategy,142.29647749999998
unsplash/forest_stream/48mp,8,cpu,frontend.ac_strategy.select,0.5108745
unsplash/forest_stream/48mp,8,cpu,frontend.ac_strategy.metadata,1.6855
unsplash/forest_stream/48mp,8,cpu,aq.strategy_dispatch,0.003167
unsplash/forest_stream/48mp,8,cpu,frontend.quant_adjustment,0.0617505
unsplash/forest_stream/48mp,8,cpu,aq.policy_bounds,0.023083
unsplash/forest_stream/48mp,8,cpu,aq.reconstruction,109.3470235
unsplash/forest_stream/48mp,8,cpu,aq.policy_initialize,0.0805
unsplash/forest_stream/48mp,8,cpu,aq.gaborish,21.168646000000003
unsplash/forest_stream/48mp,8,cpu,aq.epf.pass_1,21.9629585
unsplash/forest_stream/48mp,8,cpu,aq.epf_linear.pass_2,19.9199165
unsplash/forest_stream/48mp,8,cpu,butteraugli.psycho.sub,48.356731
unsplash/forest_stream/48mp,8,cpu,butteraugli.malta.sub,21.6683955
unsplash/forest_stream/48mp,8,cpu,butteraugli.mask_final.sub,8.8658125
unsplash/forest_stream/48mp,8,cpu,butteraugli.psycho.main,143.052644
unsplash/forest_stream/48mp,8,cpu,butteraugli.malta.main,86.7831665
unsplash/forest_stream/48mp,8,cpu,butteraugli.mask.main,7.496709
unsplash/forest_stream/48mp,8,cpu,butteraugli.resident_reduction,25.524688
unsplash/forest_stream/48mp,8,cpu,aq.policy_update,0.2364375
unsplash/forest_stream/48mp,8,cpu,aq.final_frame,15.1319385
unsplash/forest_stream/48mp,8,release,frontend.prepare_aq.reference,79.952709
unsplash/forest_stream/48mp,8,release,frontend.initial_quantization,24.7358335
unsplash/forest_stream/48mp,8,release,frontend.ac_strategy,142.251626
unsplash/forest_stream/48mp,8,release,frontend.ac_strategy.select,0.511563
unsplash/forest_stream/48mp,8,release,frontend.ac_strategy.metadata,1.6868124999999998
unsplash/forest_stream/48mp,8,release,aq.strategy_dispatch,0.003208
unsplash/forest_stream/48mp,8,release,frontend.quant_adjustment,0.0618755
unsplash/forest_stream/48mp,8,release,aq.policy_bounds,0.0229375
unsplash/forest_stream/48mp,8,release,aq.reconstruction,109.4171235
unsplash/forest_stream/48mp,8,release,aq.policy_initialize,0.0804375
unsplash/forest_stream/48mp,8,release,aq.gaborish,21.1684375
unsplash/forest_stream/48mp,8,release,aq.epf.pass_1,21.9605625
unsplash/forest_stream/48mp,8,release,aq.epf_linear.pass_2,19.901978999999997
unsplash/forest_stream/48mp,8,release,butteraugli.psycho.sub,48.3836045
unsplash/forest_stream/48mp,8,release,butteraugli.malta.sub,21.652709
unsplash/forest_stream/48mp,8,release,butteraugli.mask_final.sub,8.866166
unsplash/forest_stream/48mp,8,release,butteraugli.psycho.main,143.19741499999998
unsplash/forest_stream/48mp,8,release,butteraugli.malta.main,86.676709
unsplash/forest_stream/48mp,8,release,butteraugli.mask.main,7.496812499999999
unsplash/forest_stream/48mp,8,release,butteraugli.resident_reduction,25.48
unsplash/forest_stream/48mp,8,release,aq.policy_update,0.236645
unsplash/forest_stream/48mp,8,release,aq.final_frame,15.13525
unsplash/forest_stream/48mp,8,joined1,frontend.prepare_aq.reference,81.1587505
unsplash/forest_stream/48mp,8,joined1,frontend.initial_quantization,24.7631455
unsplash/forest_stream/48mp,8,joined1,frontend.ac_strategy,142.220729
unsplash/forest_stream/48mp,8,joined1,frontend.ac_strategy.select,0.5098125
unsplash/forest_stream/48mp,8,joined1,frontend.ac_strategy.metadata,1.685146
unsplash/forest_stream/48mp,8,joined1,aq.strategy_dispatch,0.0034795
unsplash/forest_stream/48mp,8,joined1,frontend.quant_adjustment,0.0616665
unsplash/forest_stream/48mp,8,joined1,aq.policy_bounds,0.023
unsplash/forest_stream/48mp,8,joined1,aq.reconstruction,109.36912399999997
unsplash/forest_stream/48mp,8,joined1,aq.policy_initialize,0.0804375
unsplash/forest_stream/48mp,8,joined1,aq.gaborish,21.149375499999998
unsplash/forest_stream/48mp,8,joined1,aq.epf.pass_1,21.951771
unsplash/forest_stream/48mp,8,joined1,aq.epf_linear.pass_2,19.92127
unsplash/forest_stream/48mp,8,joined1,butteraugli.psycho.sub,48.20606199999999
unsplash/forest_stream/48mp,8,joined1,butteraugli.malta.sub,21.631146
unsplash/forest_stream/48mp,8,joined1,butteraugli.mask_final.sub,8.8479365
unsplash/forest_stream/48mp,8,joined1,butteraugli.psycho.main,142.99170800000002
unsplash/forest_stream/48mp,8,joined1,butteraugli.malta.main,86.686375
unsplash/forest_stream/48mp,8,joined1,butteraugli.mask.main,7.495875
unsplash/forest_stream/48mp,8,joined1,butteraugli.resident_reduction,25.594521
unsplash/forest_stream/48mp,8,joined1,aq.policy_update,0.2381675
unsplash/forest_stream/48mp,8,joined1,aq.final_frame,15.158127499999999
