window,counter_id,counter,covered_ms,mean
gjxl_ac_strategy_dct32_candidate_loss_local,31,L1 Threadgroup Residency,31.607784,22.287860615005922
gjxl_dct32_forward_simdgroup_2d_matmul_image,31,L1 Threadgroup Residency,3.889417,15.043496758606654
gjxl_aq_final_cfl,31,L1 Threadgroup Residency,2.502625,0.0012125382209763733
gjxl_aq_dc_quantize_simd_wave,31,L1 Threadgroup Residency,2.990876,0.117188173160638
gjxl_dct32_inverse_simdgroup_2d_matmul_image,31,L1 Threadgroup Residency,7.533458,16.08279915983997
gjxl_aq_gaborish_f32,31,L1 Threadgroup Residency,13.45346,0.0
gjxl_aq_epf_pass1_tile32x4_p2,31,L1 Threadgroup Residency,4.482374,16.80988240104699
gjxl_aq_epf_pass2_linear_tile32x4_p2,31,L1 Threadgroup Residency,11.198084,16.707245568138404
gjxl_butteraugli_malta_fixed_f32,31,L1 Threadgroup Residency,2.549708,6.380345856814983
gjxl_butteraugli_final_l2_masked_ac_f32,31,L1 Threadgroup Residency,9.075249,0.0
gjxl_butteraugli_resident_l2_reduce_w64_simd,31,L1 Threadgroup Residency,4.076207,2.9835470304842704
gjxl_ac_strategy_dct16_candidate_loss_parallel,31,L1 Threadgroup Residency,7.254378,26.01292398322443
all ordinary GPU active,47,Buffer L1 Miss Rate,662.110066,34.54138345308831
gjxl_aq_resident_input_transform,47,Buffer L1 Miss Rate,6.374792,45.07369914289044
gjxl_aq_resident_input_statistics,47,Buffer L1 Miss Rate,1.925875,36.867655295301134
gjxl_butteraugli_low_medium_p1_device,47,Buffer L1 Miss Rate,15.729545,7.387547927705264
gjxl_butteraugli_convolve_transpose_f32,47,Buffer L1 Miss Rate,9.670374,11.880740769690357
gjxl_butteraugli_subsample2x_f32,47,Buffer L1 Miss Rate,2.510083,43.392080941410285
gjxl_butteraugli_frequency_high_convolve_f32,47,Buffer L1 Miss Rate,9.845999,8.234417582609018
gjxl_butteraugli_frequency_suppress_x_f32,47,Buffer L1 Miss Rate,4.082791,60.418758666345674
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,47,Buffer L1 Miss Rate,12.272249,22.07800139454173
gjxl_butteraugli_fuzzy_erosion_f32,47,Buffer L1 Miss Rate,1.030249,29.176557501165494
gjxl_convolve_symmetric5_f32,47,Buffer L1 Miss Rate,2.9835,7.120320748732081
gjxl_aq_initial_cfl,47,Buffer L1 Miss Rate,4.532375,27.563508501351066
gjxl_aq_initial_quant_gradient,47,Buffer L1 Miss Rate,1.95925,26.90135358439761
gjxl_aq_initial_quant_modulation,47,Buffer L1 Miss Rate,1.103041,15.46116286749255
gjxl_aq_validate_initial_mask,47,Buffer L1 Miss Rate,1.881417,99.97864443276855
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,47,Buffer L1 Miss Rate,3.520834,30.07863155568805
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,47,Buffer L1 Miss Rate,3.679291,28.0762939174474
gjxl_ac_strategy_dct32x16_candidate_loss_local,47,Buffer L1 Miss Rate,8.398917,30.33571208201517
gjxl_ac_strategy_dct32_candidate_loss_local,47,Buffer L1 Miss Rate,31.607784,41.71550176991708
gjxl_dct32_forward_simdgroup_2d_matmul_image,47,Buffer L1 Miss Rate,3.889417,10.089833693172402
gjxl_aq_final_cfl,47,Buffer L1 Miss Rate,2.502625,14.41657503170865
gjxl_aq_dc_quantize_simd_wave,47,Buffer L1 Miss Rate,2.990876,2.7186861156071864
gjxl_dct32_inverse_simdgroup_2d_matmul_image,47,Buffer L1 Miss Rate,7.533458,10.05473704003579
gjxl_aq_gaborish_f32,47,Buffer L1 Miss Rate,13.45346,18.43389711644087
gjxl_aq_epf_pass1_tile32x4_p2,47,Buffer L1 Miss Rate,4.482374,63.01264843693296
gjxl_aq_epf_pass2_linear_tile32x4_p2,47,Buffer L1 Miss Rate,11.198084,58.49058869198733
gjxl_butteraugli_malta_fixed_f32,47,Buffer L1 Miss Rate,2.549708,74.42229963885801
gjxl_butteraugli_final_l2_masked_ac_f32,47,Buffer L1 Miss Rate,9.075249,85.84468382043337
gjxl_butteraugli_resident_l2_reduce_w64_simd,47,Buffer L1 Miss Rate,4.076207,90.85531200368659
gjxl_ac_strategy_dct16_candidate_loss_parallel,47,Buffer L1 Miss Rate,7.254378,34.16018372345688
all ordinary GPU active,50,Compute Shader Launch Utilization,662.110066,2.806160261463389
gjxl_aq_resident_input_transform,50,Compute Shader Launch Utilization,6.374792,2.792373371837355
gjxl_aq_resident_input_statistics,50,Compute Shader Launch Utilization,1.925875,4.482532518048007
gjxl_butteraugli_low_medium_p1_device,50,Compute Shader Launch Utilization,15.729545,0.9103170371823696
gjxl_butteraugli_convolve_transpose_f32,50,Compute Shader Launch Utilization,9.670374,7.759250674429732
gjxl_butteraugli_subsample2x_f32,50,Compute Shader Launch Utilization,2.510083,3.8033606898411096
gjxl_butteraugli_frequency_high_convolve_f32,50,Compute Shader Launch Utilization,9.845999,4.8875691112384425
gjxl_butteraugli_frequency_suppress_x_f32,50,Compute Shader Launch Utilization,4.082791,7.165083813947324
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,50,Compute Shader Launch Utilization,12.272249,2.638599251729965
gjxl_butteraugli_fuzzy_erosion_f32,50,Compute Shader Launch Utilization,1.030249,8.340441627315382
gjxl_convolve_symmetric5_f32,50,Compute Shader Launch Utilization,2.9835,5.572918332776932
gjxl_aq_initial_cfl,50,Compute Shader Launch Utilization,4.532375,0.0
gjxl_aq_initial_quant_gradient,50,Compute Shader Launch Utilization,1.95925,0.49502536370697353
gjxl_aq_initial_quant_modulation,50,Compute Shader Launch Utilization,1.103041,0.10832582427477028
gjxl_aq_validate_initial_mask,50,Compute Shader Launch Utilization,1.881417,8.342433362240117
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,50,Compute Shader Launch Utilization,3.520834,2.9115280392544673
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,50,Compute Shader Launch Utilization,3.679291,1.4788976073906823
gjxl_ac_strategy_dct32x16_candidate_loss_local,50,Compute Shader Launch Utilization,8.398917,1.3004852396497084
gjxl_ac_strategy_dct32_candidate_loss_local,50,Compute Shader Launch Utilization,31.607784,0.48313575915558454
gjxl_dct32_forward_simdgroup_2d_matmul_image,50,Compute Shader Launch Utilization,3.889417,1.212323644518448
gjxl_aq_final_cfl,50,Compute Shader Launch Utilization,2.502625,0.0030734977541159907
gjxl_aq_dc_quantize_simd_wave,50,Compute Shader Launch Utilization,2.990876,0.0
gjxl_dct32_inverse_simdgroup_2d_matmul_image,50,Compute Shader Launch Utilization,7.533458,1.2530520490486763
gjxl_aq_gaborish_f32,50,Compute Shader Launch Utilization,13.45346,2.523453610550887
gjxl_aq_epf_pass1_tile32x4_p2,50,Compute Shader Launch Utilization,4.482374,1.2818845979329814
gjxl_aq_epf_pass2_linear_tile32x4_p2,50,Compute Shader Launch Utilization,11.198084,1.5843504838035622
gjxl_butteraugli_malta_fixed_f32,50,Compute Shader Launch Utilization,2.549708,4.472318008244728
gjxl_butteraugli_final_l2_masked_ac_f32,50,Compute Shader Launch Utilization,9.075249,0.9203187257866636
gjxl_butteraugli_resident_l2_reduce_w64_simd,50,Compute Shader Launch Utilization,4.076207,0.9339148500609215
gjxl_ac_strategy_dct16_candidate_loss_parallel,50,Compute Shader Launch Utilization,7.254378,1.456340509886507
all ordinary GPU active,51,Total SIMD Groups Inflight,662.110066,61.96686290141005
gjxl_aq_resident_input_transform,51,Total SIMD Groups Inflight,6.374792,36.3828086456621
gjxl_aq_resident_input_statistics,51,Total SIMD Groups Inflight,1.925875,32.48492101733859
gjxl_butteraugli_low_medium_p1_device,51,Total SIMD Groups Inflight,15.729545,66.88068503276372
gjxl_butteraugli_convolve_transpose_f32,51,Total SIMD Groups Inflight,9.670374,65.94024003728954
gjxl_butteraugli_subsample2x_f32,51,Total SIMD Groups Inflight,2.510083,78.42051888222007
gjxl_butteraugli_frequency_high_convolve_f32,51,Total SIMD Groups Inflight,9.845999,87.8076168746266
gjxl_butteraugli_frequency_suppress_x_f32,51,Total SIMD Groups Inflight,4.082791,69.38494529945736
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,51,Total SIMD Groups Inflight,12.272249,65.82826454200756
gjxl_butteraugli_fuzzy_erosion_f32,51,Total SIMD Groups Inflight,1.030249,71.13946843796985
gjxl_convolve_symmetric5_f32,51,Total SIMD Groups Inflight,2.9835,94.78540508387766
gjxl_aq_initial_cfl,51,Total SIMD Groups Inflight,4.532375,36.02532732480131
gjxl_aq_initial_quant_gradient,51,Total SIMD Groups Inflight,1.95925,40.942837372795786
gjxl_aq_initial_quant_modulation,51,Total SIMD Groups Inflight,1.103041,26.009573459993124
gjxl_aq_validate_initial_mask,51,Total SIMD Groups Inflight,1.881417,11.007560737364864
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,51,Total SIMD Groups Inflight,3.520834,65.16867268499465
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,51,Total SIMD Groups Inflight,3.679291,32.839314210132585
gjxl_ac_strategy_dct32x16_candidate_loss_local,51,Total SIMD Groups Inflight,8.398917,47.51732915926531
gjxl_ac_strategy_dct32_candidate_loss_local,51,Total SIMD Groups Inflight,31.607784,23.867183269321686
gjxl_dct32_forward_simdgroup_2d_matmul_image,51,Total SIMD Groups Inflight,3.889417,71.86686911218717
gjxl_aq_final_cfl,51,Total SIMD Groups Inflight,2.502625,34.152828622969565
gjxl_aq_dc_quantize_simd_wave,51,Total SIMD Groups Inflight,2.990876,2.594598404086391
gjxl_dct32_inverse_simdgroup_2d_matmul_image,51,Total SIMD Groups Inflight,7.533458,65.44404598556643
gjxl_aq_gaborish_f32,51,Total SIMD Groups Inflight,13.45346,94.95709683199061
gjxl_aq_epf_pass1_tile32x4_p2,51,Total SIMD Groups Inflight,4.482374,59.03066911874818
gjxl_aq_epf_pass2_linear_tile32x4_p2,51,Total SIMD Groups Inflight,11.198084,58.507131951932415
gjxl_butteraugli_malta_fixed_f32,51,Total SIMD Groups Inflight,2.549708,94.65594217697647
gjxl_butteraugli_final_l2_masked_ac_f32,51,Total SIMD Groups Inflight,9.075249,91.09128246945268
gjxl_butteraugli_resident_l2_reduce_w64_simd,51,Total SIMD Groups Inflight,4.076207,91.05086807943566
gjxl_ac_strategy_dct16_candidate_loss_parallel,51,Total SIMD Groups Inflight,7.254378,35.58312964298393
all ordinary GPU active,54,Compute SIMD Groups Inflight,662.110066,61.88957396141684
gjxl_aq_resident_input_transform,54,Compute SIMD Groups Inflight,6.374792,36.3828086456621
gjxl_aq_resident_input_statistics,54,Compute SIMD Groups Inflight,1.925875,32.48492101733859
gjxl_butteraugli_low_medium_p1_device,54,Compute SIMD Groups Inflight,15.729545,66.8711060254315
gjxl_butteraugli_convolve_transpose_f32,54,Compute SIMD Groups Inflight,9.670374,65.94024003728559
gjxl_butteraugli_subsample2x_f32,54,Compute SIMD Groups Inflight,2.510083,78.42051888221398
gjxl_butteraugli_frequency_high_convolve_f32,54,Compute SIMD Groups Inflight,9.845999,87.80761687463745
gjxl_butteraugli_frequency_suppress_x_f32,54,Compute SIMD Groups Inflight,4.082791,69.38494529945736
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,54,Compute SIMD Groups Inflight,12.272249,65.82826454200756
gjxl_butteraugli_fuzzy_erosion_f32,54,Compute SIMD Groups Inflight,1.030249,71.13946843795505
gjxl_convolve_symmetric5_f32,54,Compute SIMD Groups Inflight,2.9835,94.78540508388278
gjxl_aq_initial_cfl,54,Compute SIMD Groups Inflight,4.532375,36.02490818924442
gjxl_aq_initial_quant_gradient,54,Compute SIMD Groups Inflight,1.95925,40.94283737281136
gjxl_aq_initial_quant_modulation,54,Compute SIMD Groups Inflight,1.103041,26.009573460076126
gjxl_aq_validate_initial_mask,54,Compute SIMD Groups Inflight,1.881417,11.007560737397306
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,54,Compute SIMD Groups Inflight,3.520834,65.16867268494263
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,54,Compute SIMD Groups Inflight,3.679291,32.83931382477392
gjxl_ac_strategy_dct32x16_candidate_loss_local,54,Compute SIMD Groups Inflight,8.398917,47.459930823089266
gjxl_ac_strategy_dct32_candidate_loss_local,54,Compute SIMD Groups Inflight,31.607784,23.829414660331004
gjxl_dct32_forward_simdgroup_2d_matmul_image,54,Compute SIMD Groups Inflight,3.889417,71.8668691121911
gjxl_aq_final_cfl,54,Compute SIMD Groups Inflight,2.502625,34.15282205400638
gjxl_aq_dc_quantize_simd_wave,54,Compute SIMD Groups Inflight,2.990876,2.4000139799750393
gjxl_dct32_inverse_simdgroup_2d_matmul_image,54,Compute SIMD Groups Inflight,7.533458,65.44404598556643
gjxl_aq_gaborish_f32,54,Compute SIMD Groups Inflight,13.45346,94.95053499650705
gjxl_aq_epf_pass1_tile32x4_p2,54,Compute SIMD Groups Inflight,4.482374,59.03062338007202
gjxl_aq_epf_pass2_linear_tile32x4_p2,54,Compute SIMD Groups Inflight,11.198084,58.507131951932415
gjxl_butteraugli_malta_fixed_f32,54,Compute SIMD Groups Inflight,2.549708,94.65591748725362
gjxl_butteraugli_final_l2_masked_ac_f32,54,Compute SIMD Groups Inflight,9.075249,91.09128246945268
gjxl_butteraugli_resident_l2_reduce_w64_simd,54,Compute SIMD Groups Inflight,4.076207,91.05086807943566
gjxl_ac_strategy_dct16_candidate_loss_parallel,54,Compute SIMD Groups Inflight,7.254378,35.54641529193931
all ordinary GPU active,61,GPU Bandwidth,661.760732,132.50074988241258
gjxl_aq_resident_input_transform,61,GPU Bandwidth,6.374792,185.5221465447504
gjxl_aq_resident_input_statistics,61,GPU Bandwidth,1.875959,132.96451680655986
gjxl_butteraugli_low_medium_p1_device,61,GPU Bandwidth,15.679628,79.74809136399699
gjxl_butteraugli_convolve_transpose_f32,61,GPU Bandwidth,9.670374,180.48358620818436
gjxl_butteraugli_subsample2x_f32,61,GPU Bandwidth,2.510083,197.79585542437167
gjxl_butteraugli_frequency_high_convolve_f32,61,GPU Bandwidth,9.845999,212.87080554124074
gjxl_butteraugli_frequency_suppress_x_f32,61,GPU Bandwidth,4.082791,224.83669151244388
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,61,GPU Bandwidth,12.272249,203.0495702520662
gjxl_butteraugli_fuzzy_erosion_f32,61,GPU Bandwidth,1.030249,195.02620289391112
gjxl_convolve_symmetric5_f32,61,GPU Bandwidth,2.9835,129.5495862133703
gjxl_aq_initial_cfl,61,GPU Bandwidth,4.532375,191.8752534448815
gjxl_aq_initial_quant_gradient,61,GPU Bandwidth,1.95925,177.78496368720505
gjxl_aq_initial_quant_modulation,61,GPU Bandwidth,1.103041,217.15632335605284
gjxl_aq_validate_initial_mask,61,GPU Bandwidth,1.881417,81.95625967566205
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,61,GPU Bandwidth,3.520834,47.1452152281752
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,61,GPU Bandwidth,3.679291,47.46016559278784
gjxl_ac_strategy_dct32x16_candidate_loss_local,61,GPU Bandwidth,8.398917,45.452245105828936
gjxl_ac_strategy_dct32_candidate_loss_local,61,GPU Bandwidth,31.607784,22.79037049842248
gjxl_dct32_forward_simdgroup_2d_matmul_image,61,GPU Bandwidth,3.889417,182.85843369421116
gjxl_aq_final_cfl,61,GPU Bandwidth,2.502625,96.73559864281177
gjxl_aq_dc_quantize_simd_wave,61,GPU Bandwidth,2.990876,8.99804712090576
gjxl_dct32_inverse_simdgroup_2d_matmul_image,61,GPU Bandwidth,7.533458,188.99554205125278
gjxl_aq_gaborish_f32,61,GPU Bandwidth,13.353626,175.66088146673215
gjxl_aq_epf_pass1_tile32x4_p2,61,GPU Bandwidth,4.482374,154.07769344587413
gjxl_aq_epf_pass2_linear_tile32x4_p2,61,GPU Bandwidth,11.198084,191.07396122583316
gjxl_butteraugli_malta_fixed_f32,61,GPU Bandwidth,2.549708,173.68604140722908
gjxl_butteraugli_final_l2_masked_ac_f32,61,GPU Bandwidth,9.075249,198.9064120114131
gjxl_butteraugli_resident_l2_reduce_w64_simd,61,GPU Bandwidth,4.076207,208.80868606006493
gjxl_ac_strategy_dct16_candidate_loss_parallel,61,GPU Bandwidth,7.254378,26.91033481594841
all ordinary GPU active,62,GPU Read Bandwidth,661.760732,80.5537902559074
gjxl_aq_resident_input_transform,62,GPU Read Bandwidth,6.374792,78.80147994192615
gjxl_aq_resident_input_statistics,62,GPU Read Bandwidth,1.875959,131.6253669153217
gjxl_butteraugli_low_medium_p1_device,62,GPU Read Bandwidth,15.679628,28.627105396125053
gjxl_butteraugli_convolve_transpose_f32,62,GPU Read Bandwidth,9.670374,81.588806362514
gjxl_butteraugli_subsample2x_f32,62,GPU Read Bandwidth,2.510083,144.4682136052635
gjxl_butteraugli_frequency_high_convolve_f32,62,GPU Read Bandwidth,9.845999,91.9252273755438
gjxl_butteraugli_frequency_suppress_x_f32,62,GPU Read Bandwidth,4.082791,133.66016265638464
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,62,GPU Read Bandwidth,12.272249,99.70262001127574
gjxl_butteraugli_fuzzy_erosion_f32,62,GPU Read Bandwidth,1.030249,87.38593065565519
gjxl_convolve_symmetric5_f32,62,GPU Read Bandwidth,2.9835,59.06996825560705
gjxl_aq_initial_cfl,62,GPU Read Bandwidth,4.532375,190.29791401646818
gjxl_aq_initial_quant_gradient,62,GPU Read Bandwidth,1.95925,89.97717594574196
gjxl_aq_initial_quant_modulation,62,GPU Read Bandwidth,1.103041,214.0270550481737
gjxl_aq_validate_initial_mask,62,GPU Read Bandwidth,1.881417,78.31645393074645
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,62,GPU Read Bandwidth,3.520834,42.826202038792424
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,62,GPU Read Bandwidth,3.679291,43.43967283286937
gjxl_ac_strategy_dct32x16_candidate_loss_local,62,GPU Read Bandwidth,8.398917,43.98976515782689
gjxl_ac_strategy_dct32_candidate_loss_local,62,GPU Read Bandwidth,31.607784,21.857387832421033
gjxl_dct32_forward_simdgroup_2d_matmul_image,62,GPU Read Bandwidth,3.889417,91.53649554441036
gjxl_aq_final_cfl,62,GPU Read Bandwidth,2.502625,93.85327960851068
gjxl_aq_dc_quantize_simd_wave,62,GPU Read Bandwidth,2.990876,3.4662003856349046
gjxl_dct32_inverse_simdgroup_2d_matmul_image,62,GPU Read Bandwidth,7.533458,94.30329928312173
gjxl_aq_gaborish_f32,62,GPU Read Bandwidth,13.353626,79.63612381677073
gjxl_aq_epf_pass1_tile32x4_p2,62,GPU Read Bandwidth,4.482374,81.87759060736698
gjxl_aq_epf_pass2_linear_tile32x4_p2,62,GPU Read Bandwidth,11.198084,101.26604657083563
gjxl_butteraugli_malta_fixed_f32,62,GPU Read Bandwidth,2.549708,132.54628349895842
gjxl_butteraugli_final_l2_masked_ac_f32,62,GPU Read Bandwidth,9.075249,183.66774948448005
gjxl_butteraugli_resident_l2_reduce_w64_simd,62,GPU Read Bandwidth,4.076207,205.07609185120768
gjxl_ac_strategy_dct16_candidate_loss_parallel,62,GPU Read Bandwidth,7.254378,24.50077751488009
all ordinary GPU active,63,GPU Write Bandwidth,661.760732,51.94695962600011
gjxl_aq_resident_input_transform,63,GPU Write Bandwidth,6.374792,106.72066660236467
gjxl_aq_resident_input_statistics,63,GPU Write Bandwidth,1.875959,1.3391498906443953
gjxl_butteraugli_low_medium_p1_device,63,GPU Write Bandwidth,15.679628,51.1209859673985
gjxl_butteraugli_convolve_transpose_f32,63,GPU Write Bandwidth,9.670374,98.89477984510944
gjxl_butteraugli_subsample2x_f32,63,GPU Write Bandwidth,2.510083,53.327641818545885
gjxl_butteraugli_frequency_high_convolve_f32,63,GPU Write Bandwidth,9.845999,120.94557816523822
gjxl_butteraugli_frequency_suppress_x_f32,63,GPU Write Bandwidth,4.082791,91.17652885557524
gjxl_butteraugli_frequency_ultra_mask_convolve_f32,63,GPU Write Bandwidth,12.272249,103.34695024027134
gjxl_butteraugli_fuzzy_erosion_f32,63,GPU Write Bandwidth,1.030249,107.64027223775976
gjxl_convolve_symmetric5_f32,63,GPU Write Bandwidth,2.9835,70.47961795723137
gjxl_aq_initial_cfl,63,GPU Write Bandwidth,4.532375,1.5773394279251682
gjxl_aq_initial_quant_gradient,63,GPU Write Bandwidth,1.95925,87.80778774110483
gjxl_aq_initial_quant_modulation,63,GPU Write Bandwidth,1.103041,3.1292683076439674
gjxl_aq_validate_initial_mask,63,GPU Write Bandwidth,1.881417,3.6398057443803284
gjxl_ac_strategy_dct16x8_candidate_loss_parallel,63,GPU Write Bandwidth,3.520834,4.3190131889277215
gjxl_ac_strategy_dct8x16_candidate_loss_parallel,63,GPU Write Bandwidth,3.679291,4.020492759317122
gjxl_ac_strategy_dct32x16_candidate_loss_local,63,GPU Write Bandwidth,8.398917,1.4624799475533037
gjxl_ac_strategy_dct32_candidate_loss_local,63,GPU Write Bandwidth,31.607784,0.9329826654964867
gjxl_dct32_forward_simdgroup_2d_matmul_image,63,GPU Write Bandwidth,3.889417,91.32193814934965
gjxl_aq_final_cfl,63,GPU Write Bandwidth,2.502625,2.8823190337493045
gjxl_aq_dc_quantize_simd_wave,63,GPU Write Bandwidth,2.990876,5.531846734903526
gjxl_dct32_inverse_simdgroup_2d_matmul_image,63,GPU Write Bandwidth,7.533458,94.69224276758722
gjxl_aq_gaborish_f32,63,GPU Write Bandwidth,13.353626,96.02475764945581
gjxl_aq_epf_pass1_tile32x4_p2,63,GPU Write Bandwidth,4.482374,72.20010283808674
gjxl_aq_epf_pass2_linear_tile32x4_p2,63,GPU Write Bandwidth,11.198084,89.8079146545111
gjxl_butteraugli_malta_fixed_f32,63,GPU Write Bandwidth,2.549708,41.139757907770964
gjxl_butteraugli_final_l2_masked_ac_f32,63,GPU Write Bandwidth,9.075249,15.238662526480773
gjxl_butteraugli_resident_l2_reduce_w64_simd,63,GPU Write Bandwidth,4.076207,3.7325942083313253
gjxl_ac_strategy_dct16_candidate_loss_parallel,63,GPU Write Bandwidth,7.254378,2.4095573006287085
