resolution_class,effort,stage,mean_ms
24mp,8,aq.reconstruction.dc_smoothing,0.12904183333333333
24mp,8,aq.reconstruction.dct16,0.12502766666666668
24mp,8,aq.reconstruction.dct16x32,0.3312985
24mp,8,aq.reconstruction.dct16x8,0.2044653333333333
24mp,8,aq.reconstruction.dct32,6.136222166666666
24mp,8,aq.reconstruction.dct32x16,0.2435203333333333
24mp,8,aq.reconstruction.dct8,1.7250555
24mp,8,aq.reconstruction.dct8x16,0.2367775
24mp,8,aq.reconstruction.final_cfl,27.590979
24mp,8,aq.reconstruction.forward.dct16,0.04572216666666667
24mp,8,aq.reconstruction.forward.dct16x32,0.1063055
24mp,8,aq.reconstruction.forward.dct16x8,0.06531933333333333
24mp,8,aq.reconstruction.forward.dct32,2.1753611666666663
24mp,8,aq.reconstruction.forward.dct32x16,0.09225716666666667
24mp,8,aq.reconstruction.forward.dct8,0.5810138333333333
24mp,8,aq.reconstruction.forward.dct8x16,0.07366666666666667
24mp,8,aq.reconstruction.quantizer,2.5495973333333333
24mp,8,aq.reconstruction.reset,0.006534333333333333
24mp,8,aq.strategy_dispatch,0.0032638333333333334
24mp,8,butteraugli.malta.main,40.16890983333334
24mp,8,butteraugli.malta.sub,10.148909166666668
24mp,8,butteraugli.mask.main,7.8687775
24mp,8,butteraugli.mask_final.sub,9.223298166666666
24mp,8,butteraugli.psycho.main.high_x,9.893472666666666
24mp,8,butteraugli.psycho.main.high_y,9.913374833333334
24mp,8,butteraugli.psycho.main.low_medium,32.09927783333333
24mp,8,butteraugli.psycho.main.medium_b,8.2388685
24mp,8,butteraugli.psycho.main.opsin,10.688548666666668
24mp,8,butteraugli.psycho.main.suppress_x,3.8388261666666668
24mp,8,butteraugli.psycho.main.ultra_x,8.875041166666668
24mp,8,butteraugli.psycho.main.ultra_y,13.733180333333335
24mp,8,butteraugli.psycho.sub.high_x,2.410937166666667
24mp,8,butteraugli.psycho.sub.high_y,2.4238121666666665
24mp,8,butteraugli.psycho.sub.low_medium,8.2703685
24mp,8,butteraugli.psycho.sub.medium_b,2.059667166666667
24mp,8,butteraugli.psycho.sub.opsin,8.152055333333335
24mp,8,butteraugli.psycho.sub.suppress_x,0.9320351666666666
24mp,8,butteraugli.psycho.sub.ultra_x,2.209194666666667
24mp,8,butteraugli.psycho.sub.ultra_y,3.4891736666666664
24mp,8,butteraugli.resident_reduction,27.979124999999996
24mp,8,frontend.ac_strategy.dct16,15.156687500000002
24mp,8,frontend.ac_strategy.dct16x32,9.672527833333332
24mp,8,frontend.ac_strategy.dct16x8,8.999208333333334
24mp,8,frontend.ac_strategy.dct32,16.667778000000002
24mp,8,frontend.ac_strategy.dct32x16,8.418583333333332
24mp,8,frontend.ac_strategy.dct8,5.102104166666667
24mp,8,frontend.ac_strategy.dct8x16,8.325986166666667
24mp,8,frontend.ac_strategy.metadata,0.9718195000000001
24mp,8,frontend.ac_strategy.select,0.4104026666666667
24mp,8,frontend.initial_quantization,13.639708333333333
24mp,8,frontend.prepare_aq.reference.main.high_x,3.223896
24mp,8,frontend.prepare_aq.reference.main.high_y,3.288937666666667
24mp,8,frontend.prepare_aq.reference.main.low_medium,10.6704375
24mp,8,frontend.prepare_aq.reference.main.mask,3.707840333333333
24mp,8,frontend.prepare_aq.reference.main.medium_b,2.7828401666666664
24mp,8,frontend.prepare_aq.reference.main.opsin,3.619631833333333
24mp,8,frontend.prepare_aq.reference.main.suppress_x,1.260604
24mp,8,frontend.prepare_aq.reference.main.ultra_x,2.977513666666667
24mp,8,frontend.prepare_aq.reference.main.ultra_y,4.620590333333333
24mp,8,frontend.prepare_aq.reference.sub.high_x,0.8031041666666666
24mp,8,frontend.prepare_aq.reference.sub.high_y,0.8079650000000002
24mp,8,frontend.prepare_aq.reference.sub.low_medium,2.6809238333333334
24mp,8,frontend.prepare_aq.reference.sub.mask,0.9946386666666666
24mp,8,frontend.prepare_aq.reference.sub.medium_b,0.7006039999999999
24mp,8,frontend.prepare_aq.reference.sub.opsin,2.6847778333333334
24mp,8,frontend.prepare_aq.reference.sub.suppress_x,0.31156249999999996
24mp,8,frontend.prepare_aq.reference.sub.ultra_x,0.7361318333333333
24mp,8,frontend.prepare_aq.reference.sub.ultra_y,1.1365556666666665
24mp,8,frontend.quant_adjustment,0.05168033333333333
24mp,9,aq.epf.pass_1,15.108395500000002
24mp,9,aq.epf_linear.pass_2,12.156944166666667
24mp,9,aq.final_frame.dc_quantization,1.7006876666666668
24mp,9,aq.final_frame.dct16,0.19229183333333333
24mp,9,aq.final_frame.dct16x32,0.4164651666666667
24mp,9,aq.final_frame.dct16x8,0.15361850000000002
24mp,9,aq.final_frame.dct32,4.328986333333334
24mp,9,aq.final_frame.dct32x16,0.36885433333333334
24mp,9,aq.final_frame.dct8,1.1214100000000002
24mp,9,aq.final_frame.dct8x16,0.2000346666666667
24mp,9,aq.final_frame.quantizer,0.8580416666666667
24mp,9,aq.gaborish,14.8576805
24mp,9,aq.policy_bounds,0.014833166666666666
24mp,9,aq.policy_initialize,0.042478999999999996
24mp,9,aq.policy_update,0.17554150000000002
24mp,9,aq.reconstruction.coefficients.dct16,0.7398409999999999
24mp,9,aq.reconstruction.coefficients.dct16x32,1.425201333333333
24mp,9,aq.reconstruction.coefficients.dct16x8,0.6239515
24mp,9,aq.reconstruction.coefficients.dct32,13.615791333333332
24mp,9,aq.reconstruction.coefficients.dct32x16,1.3245345000000002
24mp,9,aq.reconstruction.coefficients.dct8,3.388152
24mp,9,aq.reconstruction.coefficients.dct8x16,0.6470138333333334
24mp,9,aq.reconstruction.dc_llf,1.8489033333333333
24mp,9,aq.reconstruction.dc_quantization,6.549270333333332
24mp,9,aq.reconstruction.dc_smoothing,0.1794025
24mp,9,aq.reconstruction.dct16,0.17065283333333336
24mp,9,aq.reconstruction.dct16x32,0.46738166666666675
24mp,9,aq.reconstruction.dct16x8,0.286715
24mp,9,aq.reconstruction.dct32,8.427069333333334
24mp,9,aq.reconstruction.dct32x16,0.3326323333333333
24mp,9,aq.reconstruction.dct8,2.326201166666667
24mp,9,aq.reconstruction.dct8x16,0.3235348333333334
24mp,9,aq.reconstruction.final_cfl,27.661569500000002
24mp,9,aq.reconstruction.forward.dct16,0.04703466666666667
24mp,9,aq.reconstruction.forward.dct16x32,0.11019449999999999
24mp,9,aq.reconstruction.forward.dct16x8,0.0666665
24mp,9,aq.reconstruction.forward.dct32,2.1799653333333335
24mp,9,aq.reconstruction.forward.dct32x16,0.09462483333333332
24mp,9,aq.reconstruction.forward.dct8,0.5945281666666666
24mp,9,aq.reconstruction.forward.dct8x16,0.073757
24mp,9,aq.reconstruction.quantizer,3.4208615000000004
24mp,9,aq.reconstruction.reset,0.008638666666666668
24mp,9,aq.strategy_dispatch,0.0035693333333333336
24mp,9,butteraugli.malta.main,54.199062833333336
24mp,9,butteraugli.malta.sub,13.451735999999999
24mp,9,butteraugli.mask.main,10.375201666666667
24mp,9,butteraugli.mask_final.sub,12.552902333333334
24mp,9,butteraugli.psycho.main.high_x,13.393687499999999
24mp,9,butteraugli.psycho.main.high_y,13.003542166666668
24mp,9,butteraugli.psycho.main.low_medium,42.77345133333333
24mp,9,butteraugli.psycho.main.medium_b,10.987124666666666
24mp,9,butteraugli.psycho.main.opsin,14.240187666666666
24mp,9,butteraugli.psycho.main.suppress_x,5.153582833333333
24mp,9,butteraugli.psycho.main.ultra_x,12.048639166666666
24mp,9,butteraugli.psycho.main.ultra_y,18.589673666666666
24mp,9,butteraugli.psycho.sub.high_x,3.2400831666666665
24mp,9,butteraugli.psycho.sub.high_y,3.2701388333333328
24mp,9,butteraugli.psycho.sub.low_medium,10.629972833333332
24mp,9,butteraugli.psycho.sub.medium_b,2.7786596666666665
24mp,9,butteraugli.psycho.sub.opsin,10.914638166666668
24mp,9,butteraugli.psycho.sub.suppress_x,1.3904305000000001
24mp,9,butteraugli.psycho.sub.ultra_x,3.015632
24mp,9,butteraugli.psycho.sub.ultra_y,4.694111166666667
24mp,9,butteraugli.resident_reduction,37.9490415
24mp,9,frontend.ac_strategy.dct16,15.298284833333334
24mp,9,frontend.ac_strategy.dct16x32,9.717986166666666
24mp,9,frontend.ac_strategy.dct16x8,8.729923666666666
24mp,9,frontend.ac_strategy.dct32,16.900569166666667
24mp,9,frontend.ac_strategy.dct32x16,8.208840333333335
24mp,9,frontend.ac_strategy.dct8,5.104159500000001
24mp,9,frontend.ac_strategy.dct8x16,8.683152666666667
24mp,9,frontend.ac_strategy.metadata,0.96584
24mp,9,frontend.ac_strategy.select,0.454722
24mp,9,frontend.initial_quantization,13.3947845
24mp,9,frontend.prepare_aq.reference.main.high_x,3.2691459999999997
24mp,9,frontend.prepare_aq.reference.main.high_y,3.303771
24mp,9,frontend.prepare_aq.reference.main.low_medium,10.737159666666665
24mp,9,frontend.prepare_aq.reference.main.mask,3.880402666666667
24mp,9,frontend.prepare_aq.reference.main.medium_b,2.775729
24mp,9,frontend.prepare_aq.reference.main.opsin,3.6259583333333336
24mp,9,frontend.prepare_aq.reference.main.suppress_x,1.2881528333333332
24mp,9,frontend.prepare_aq.reference.main.ultra_x,3.0522915000000004
24mp,9,frontend.prepare_aq.reference.main.ultra_y,4.7558055
24mp,9,frontend.prepare_aq.reference.sub.high_x,0.8101038333333334
24mp,9,frontend.prepare_aq.reference.sub.high_y,0.813764
24mp,9,frontend.prepare_aq.reference.sub.low_medium,2.730347333333333
24mp,9,frontend.prepare_aq.reference.sub.mask,0.9302429999999999
24mp,9,frontend.prepare_aq.reference.sub.medium_b,0.6916041666666667
24mp,9,frontend.prepare_aq.reference.sub.opsin,2.8638956666666666
24mp,9,frontend.prepare_aq.reference.sub.suppress_x,0.3928751666666666
24mp,9,frontend.prepare_aq.reference.sub.ultra_x,0.7528750000000001
24mp,9,frontend.prepare_aq.reference.sub.ultra_y,1.1733123333333333
24mp,9,frontend.quant_adjustment,0.050305833333333334
24mp,10,aq.epf.pass_1,14.874631500000001
24mp,10,aq.epf_linear.pass_2,12.081243500000001
24mp,10,aq.final_frame.dc_quantization,1.6162499999999997
24mp,10,aq.final_frame.dct16,0.1872845
24mp,10,aq.final_frame.dct16x32,0.4198126666666666
24mp,10,aq.final_frame.dct16x8,0.14403483333333333
24mp,10,aq.final_frame.dct32,4.348479333333334
24mp,10,aq.final_frame.dct32x16,0.37057650000000003
24mp,10,aq.final_frame.dct8,1.0204445
24mp,10,aq.final_frame.dct8x16,0.19331233333333334
24mp,10,aq.final_frame.quantizer,0.825097
24mp,10,aq.gaborish,14.625374666666668
24mp,10,aq.policy_bounds,0.015458333333333333
24mp,10,aq.policy_initialize,0.04408316666666667
24mp,10,aq.policy_update,0.18256183333333334
24mp,10,aq.reconstruction.coefficients.dct16,0.734118
24mp,10,aq.reconstruction.coefficients.dct16x32,1.4461181666666667
24mp,10,aq.reconstruction.coefficients.dct16x8,0.5298409999999999
24mp,10,aq.reconstruction.coefficients.dct32,14.014750499999998
24mp,10,aq.reconstruction.coefficients.dct32x16,1.4076798333333336
24mp,10,aq.reconstruction.coefficients.dct8,3.4426875
24mp,10,aq.reconstruction.coefficients.dct8x16,0.6324795000000001
24mp,10,aq.reconstruction.dc_llf,1.7748343333333334
24mp,10,aq.reconstruction.dc_quantization,6.5577145
24mp,10,aq.reconstruction.dc_smoothing,0.24232683333333335
24mp,10,aq.reconstruction.dct16,0.16634766666666667
24mp,10,aq.reconstruction.dct16x32,0.5011941666666666
24mp,10,aq.reconstruction.dct16x8,0.271195
24mp,10,aq.reconstruction.dct32,8.276570166666668
24mp,10,aq.reconstruction.dct32x16,0.3593335
24mp,10,aq.reconstruction.dct8,2.2692711666666665
24mp,10,aq.reconstruction.dct8x16,0.3032431666666667
24mp,10,aq.reconstruction.final_cfl,27.298986333333332
24mp,10,aq.reconstruction.forward.dct16,0.04634733333333333
24mp,10,aq.reconstruction.forward.dct16x32,0.11147266666666666
24mp,10,aq.reconstruction.forward.dct16x8,0.0815485
24mp,10,aq.reconstruction.forward.dct32,2.1374581666666663
24mp,10,aq.reconstruction.forward.dct32x16,0.09750716666666666
24mp,10,aq.reconstruction.forward.dct8,0.5665206666666667
24mp,10,aq.reconstruction.forward.dct8x16,0.08548616666666665
24mp,10,aq.reconstruction.quantizer,3.502257333333333
24mp,10,aq.reconstruction.reset,0.009320166666666668
24mp,10,butteraugli.malta.main,53.440549000000004
24mp,10,butteraugli.malta.sub,13.553902333333333
24mp,10,butteraugli.mask.main,10.3085835
24mp,10,butteraugli.mask_final.sub,12.509757333333333
24mp,10,butteraugli.psycho.main.high_x,13.175444166666667
24mp,10,butteraugli.psycho.main.high_y,13.121395666666666
24mp,10,butteraugli.psycho.main.low_medium,42.83425666666667
24mp,10,butteraugli.psycho.main.medium_b,10.938062333333333
24mp,10,butteraugli.psycho.main.opsin,14.451791666666667
24mp,10,butteraugli.psycho.main.suppress_x,5.304798000000001
24mp,10,butteraugli.psycho.main.ultra_x,12.1525555
24mp,10,butteraugli.psycho.main.ultra_y,18.857215
24mp,10,butteraugli.psycho.sub.high_x,3.3287776666666673
24mp,10,butteraugli.psycho.sub.high_y,3.4353890000000002
24mp,10,butteraugli.psycho.sub.low_medium,10.859764
24mp,10,butteraugli.psycho.sub.medium_b,2.750618
24mp,10,butteraugli.psycho.sub.opsin,11.048923666666667
24mp,10,butteraugli.psycho.sub.suppress_x,1.2525626666666667
24mp,10,butteraugli.psycho.sub.ultra_x,3.0607151666666663
24mp,10,butteraugli.psycho.sub.ultra_y,4.727958500000001
24mp,10,butteraugli.resident_reduction,37.71824966666667
24mp,10,frontend.ac_strategy.dct16,15.325090333333334
24mp,10,frontend.ac_strategy.dct16x32,25.786770833333332
24mp,10,frontend.ac_strategy.dct16x8,8.801979166666666
24mp,10,frontend.ac_strategy.dct32,43.243541666666665
24mp,10,frontend.ac_strategy.dct32x16,22.996145666666667
24mp,10,frontend.ac_strategy.dct8,5.147826333333334
24mp,10,frontend.ac_strategy.dct8x16,8.397444499999999
24mp,10,frontend.initial_quantization,13.359069499999999
24mp,10,frontend.prepare_aq.reference.main.high_x,3.2430420000000004
24mp,10,frontend.prepare_aq.reference.main.high_y,3.316437666666667
24mp,10,frontend.prepare_aq.reference.main.low_medium,10.611625
24mp,10,frontend.prepare_aq.reference.main.mask,3.7164376666666663
24mp,10,frontend.prepare_aq.reference.main.medium_b,2.878159833333333
24mp,10,frontend.prepare_aq.reference.main.opsin,3.6185834999999997
24mp,10,frontend.prepare_aq.reference.main.suppress_x,1.2838749999999999
24mp,10,frontend.prepare_aq.reference.main.ultra_x,2.989743166666667
24mp,10,frontend.prepare_aq.reference.main.ultra_y,4.698125166666666
24mp,10,frontend.prepare_aq.reference.sub.high_x,0.8079793333333333
24mp,10,frontend.prepare_aq.reference.sub.high_y,0.8138263333333332
24mp,10,frontend.prepare_aq.reference.sub.low_medium,2.7681873333333336
24mp,10,frontend.prepare_aq.reference.sub.mask,0.9200488333333334
24mp,10,frontend.prepare_aq.reference.sub.medium_b,0.7641873333333332
24mp,10,frontend.prepare_aq.reference.sub.opsin,2.7256596666666666
24mp,10,frontend.prepare_aq.reference.sub.suppress_x,0.3129098333333334
24mp,10,frontend.prepare_aq.reference.sub.ultra_x,0.7506043333333334
24mp,10,frontend.prepare_aq.reference.sub.ultra_y,1.2351181666666666
24mp,10,frontend.quant_adjustment,0.03827066666666667
48mp,1,aq.final_frame.dct8,13.424201166666668
48mp,1,aq.final_frame.final_cfl,7.287868
48mp,1,aq.final_frame.quantizer,6.198673499999999
48mp,1,aq.final_frame.reset,0.003257
48mp,1,aq.policy_bounds,0.036104166666666666
48mp,1,aq.reconstruction.forward.dct8,7.500694833333333
48mp,1,frontend.initial_quantization,5.8138681666666665
48mp,1,frontend.quant_adjustment,0.11487499999999999
48mp,2,aq.final_frame.dct8,13.208423333333334
48mp,2,aq.final_frame.final_cfl,7.8821805000000005
48mp,2,aq.final_frame.quantizer,8.051999833333333
48mp,2,aq.final_frame.reset,0.0039373333333333335
48mp,2,aq.policy_bounds,0.0488125
48mp,2,aq.reconstruction.forward.dct8,8.607090333333334
48mp,2,frontend.initial_quantization,5.969020999999999
48mp,2,frontend.quant_adjustment,0.1428265
48mp,3,aq.final_frame.dct8,13.400562833333334
48mp,3,aq.final_frame.final_cfl,7.625923833333334
48mp,3,aq.final_frame.quantizer,7.127236166666666
48mp,3,aq.final_frame.reset,0.0032431666666666663
48mp,3,aq.policy_bounds,0.03859716666666666
48mp,3,aq.reconstruction.forward.dct8,7.960611166666666
48mp,3,frontend.initial_quantization,5.7950558333333335
48mp,3,frontend.quant_adjustment,0.11938900000000001
48mp,4,aq.final_frame.dc_quantization,1.7654098333333332
48mp,4,aq.final_frame.dct8,12.3503615
48mp,4,aq.final_frame.final_cfl,7.3685211666666675
48mp,4,aq.final_frame.quantizer,4.541930333333334
48mp,4,aq.final_frame.reset,0.002146
48mp,4,aq.policy_bounds,0.02368066666666667
48mp,4,aq.reconstruction.forward.dct8,7.370312833333333
48mp,4,frontend.initial_quantization,5.751749999999999
48mp,4,frontend.quant_adjustment,0.08754183333333332
48mp,5,aq.epf.pass_1,8.074472
48mp,5,aq.epf_linear.pass_2,7.193784666666666
48mp,5,aq.final_frame.dc_quantization,1.7727083333333333
48mp,5,aq.final_frame.dct16,0.46988199999999997
48mp,5,aq.final_frame.dct16x32,0.5599375000000001
48mp,5,aq.final_frame.dct16x8,0.2705
48mp,5,aq.final_frame.dct32,7.945534666666667
48mp,5,aq.final_frame.dct32x16,0.47813883333333335
48mp,5,aq.final_frame.dct8,2.4238193333333338
48mp,5,aq.final_frame.dct8x16,0.32013216666666666
48mp,5,aq.final_frame.quantizer,1.6537361666666668
48mp,5,aq.gaborish,7.336131666666667
48mp,5,aq.policy_bounds,0.022840166666666665
48mp,5,aq.policy_initialize,0.07972216666666666
48mp,5,aq.policy_update,0.0791945
48mp,5,aq.reconstruction.coefficients.dct16,0.3767155
48mp,5,aq.reconstruction.coefficients.dct16x32,0.4510206666666667
48mp,5,aq.reconstruction.coefficients.dct16x8,0.21161833333333335
48mp,5,aq.reconstruction.coefficients.dct32,6.385715333333333
48mp,5,aq.reconstruction.coefficients.dct32x16,0.3949513333333334
48mp,5,aq.reconstruction.coefficients.dct8,1.8264443333333336
48mp,5,aq.reconstruction.coefficients.dct8x16,0.253757
48mp,5,aq.reconstruction.dc_llf,0.9101868333333333
48mp,5,aq.reconstruction.dc_quantization,1.7660556666666665
48mp,5,aq.reconstruction.dc_smoothing,0.0849865
48mp,5,aq.reconstruction.dct16,0.22481933333333334
48mp,5,aq.reconstruction.dct16x32,0.20669433333333334
48mp,5,aq.reconstruction.dct16x8,0.177868
48mp,5,aq.reconstruction.dct32,3.882486
48mp,5,aq.reconstruction.dct32x16,0.15917383333333332
48mp,5,aq.reconstruction.dct8,1.2860905
48mp,5,aq.reconstruction.dct8x16,0.1593195
48mp,5,aq.reconstruction.final_cfl,5.8169933333333335
48mp,5,aq.reconstruction.forward.dct16,0.19682633333333333
48mp,5,aq.reconstruction.forward.dct16x32,0.21539583333333331
48mp,5,aq.reconstruction.forward.dct16x8,0.1488055
48mp,5,aq.reconstruction.forward.dct32,3.843673666666666
48mp,5,aq.reconstruction.forward.dct32x16,0.16966650000000003
48mp,5,aq.reconstruction.forward.dct8,1.2958403333333333
48mp,5,aq.reconstruction.forward.dct8x16,0.1445763333333333
48mp,5,aq.reconstruction.quantizer,1.6736804999999997
48mp,5,aq.reconstruction.reset,0.0032290000000000005
48mp,5,aq.strategy_dispatch,0.0032845000000000005
48mp,5,butteraugli.malta.main,27.79172916666667
48mp,5,butteraugli.malta.sub,6.881152833333334
48mp,5,butteraugli.mask.main,5.611055333333334
48mp,5,butteraugli.mask_final.sub,6.950749666666667
48mp,5,butteraugli.psycho.main.high_x,7.5570208333333335
48mp,5,butteraugli.psycho.main.high_y,7.1403265
48mp,5,butteraugli.psycho.main.low_medium,21.4978125
48mp,5,butteraugli.psycho.main.medium_b,5.968229166666666
48mp,5,butteraugli.psycho.main.opsin,7.760117999999999
48mp,5,butteraugli.psycho.main.suppress_x,2.6769513333333332
48mp,5,butteraugli.psycho.main.ultra_x,7.2564651666666675
48mp,5,butteraugli.psycho.main.ultra_y,11.331256833333335
48mp,5,butteraugli.psycho.sub.high_x,1.799305333333333
48mp,5,butteraugli.psycho.sub.high_y,1.7594303333333332
48mp,5,butteraugli.psycho.sub.low_medium,5.456361166666667
48mp,5,butteraugli.psycho.sub.medium_b,1.4734094999999998
48mp,5,butteraugli.psycho.sub.opsin,6.3252638333333335
48mp,5,butteraugli.psycho.sub.suppress_x,0.6415766666666667
48mp,5,butteraugli.psycho.sub.ultra_x,1.7544441666666666
48mp,5,butteraugli.psycho.sub.ultra_y,2.8362014999999996
48mp,5,butteraugli.resident_reduction,22.979924
48mp,5,frontend.ac_strategy.dct16,30.513638999999998
48mp,5,frontend.ac_strategy.dct16x32,19.837381833333335
48mp,5,frontend.ac_strategy.dct16x8,17.7366875
48mp,5,frontend.ac_strategy.dct32,33.61034033333333
48mp,5,frontend.ac_strategy.dct32x16,16.55691
48mp,5,frontend.ac_strategy.dct8,9.893777666666667
48mp,5,frontend.ac_strategy.dct8x16,16.948250166666664
48mp,5,frontend.ac_strategy.metadata,1.7782501666666664
48mp,5,frontend.ac_strategy.select,0.6388404999999999
48mp,5,frontend.initial_quantization,25.212618333333335
48mp,5,frontend.prepare_aq.reference.main.high_x,7.176611333333334
48mp,5,frontend.prepare_aq.reference.main.high_y,7.113013666666666
48mp,5,frontend.prepare_aq.reference.main.low_medium,21.706750166666666
48mp,5,frontend.prepare_aq.reference.main.mask,8.577208166666667
48mp,5,frontend.prepare_aq.reference.main.medium_b,6.104527666666667
48mp,5,frontend.prepare_aq.reference.main.opsin,7.954229166666667
48mp,5,frontend.prepare_aq.reference.main.suppress_x,2.5985971666666665
48mp,5,frontend.prepare_aq.reference.main.ultra_x,6.980479166666666
48mp,5,frontend.prepare_aq.reference.main.ultra_y,11.292826333333332
48mp,5,frontend.prepare_aq.reference.sub.high_x,1.7408261666666665
48mp,5,frontend.prepare_aq.reference.sub.high_y,1.7899791666666667
48mp,5,frontend.prepare_aq.reference.sub.low_medium,5.462861333333334
48mp,5,frontend.prepare_aq.reference.sub.mask,2.2732221666666668
48mp,5,frontend.prepare_aq.reference.sub.medium_b,1.4594375000000002
48mp,5,frontend.prepare_aq.reference.sub.opsin,6.218604166666666
48mp,5,frontend.prepare_aq.reference.sub.suppress_x,0.6394998333333333
48mp,5,frontend.prepare_aq.reference.sub.ultra_x,1.7307223333333335
48mp,5,frontend.prepare_aq.reference.sub.ultra_y,2.7647151666666665
48mp,5,frontend.quant_adjustment,0.062757
48mp,6,aq.epf.pass_1,7.6471875
48mp,6,aq.epf_linear.pass_2,6.988638666666666
48mp,6,aq.final_frame.dc_quantization,1.7871598333333332
48mp,6,aq.final_frame.dct16,0.4718473333333333
48mp,6,aq.final_frame.dct16x32,0.6080835
48mp,6,aq.final_frame.dct16x8,0.270611
48mp,6,aq.final_frame.dct32,7.995458333333333
48mp,6,aq.final_frame.dct32x16,0.4755971666666667
48mp,6,aq.final_frame.dct8,2.2869514999999994
48mp,6,aq.final_frame.dct8x16,0.3190903333333333
48mp,6,aq.final_frame.quantizer,1.6589374999999997
48mp,6,aq.gaborish,7.3249445
48mp,6,aq.policy_bounds,0.023020833333333334
48mp,6,aq.policy_initialize,0.07981233333333333
48mp,6,aq.policy_update,0.07995833333333334
48mp,6,aq.reconstruction.coefficients.dct16,0.38633999999999996
48mp,6,aq.reconstruction.coefficients.dct16x32,0.4496043333333333
48mp,6,aq.reconstruction.coefficients.dct16x8,0.23456966666666668
48mp,6,aq.reconstruction.coefficients.dct32,6.308826333333333
48mp,6,aq.reconstruction.coefficients.dct32x16,0.395236
48mp,6,aq.reconstruction.coefficients.dct8,1.7919515000000004
48mp,6,aq.reconstruction.coefficients.dct8x16,0.3317913333333333
48mp,6,aq.reconstruction.dc_llf,0.8883611666666668
48mp,6,aq.reconstruction.dc_quantization,1.7662708333333335
48mp,6,aq.reconstruction.dc_smoothing,0.08465966666666667
48mp,6,aq.reconstruction.dct16,0.20529183333333334
48mp,6,aq.reconstruction.dct16x32,0.202757
48mp,6,aq.reconstruction.dct16x8,0.15972883333333332
48mp,6,aq.reconstruction.dct32,3.903534666666667
48mp,6,aq.reconstruction.dct32x16,0.15681933333333334
48mp,6,aq.reconstruction.dct8,1.2714516666666666
48mp,6,aq.reconstruction.dct8x16,0.15722250000000002
48mp,6,aq.reconstruction.final_cfl,5.858451166666666
48mp,6,aq.reconstruction.forward.dct16,0.19344416666666667
48mp,6,aq.reconstruction.forward.dct16x32,0.193535
48mp,6,aq.reconstruction.forward.dct16x8,0.1671735
48mp,6,aq.reconstruction.forward.dct32,3.9465835000000005
48mp,6,aq.reconstruction.forward.dct32x16,0.16743750000000002
48mp,6,aq.reconstruction.forward.dct8,1.2820278333333335
48mp,6,aq.reconstruction.forward.dct8x16,0.14329866666666666
48mp,6,aq.reconstruction.quantizer,1.6006875
48mp,6,aq.reconstruction.reset,0.0021318333333333332
48mp,6,aq.strategy_dispatch,0.003639
48mp,6,butteraugli.malta.main,27.659923333333335
48mp,6,butteraugli.malta.sub,6.849020833333333
48mp,6,butteraugli.mask.main,5.577499666666665
48mp,6,butteraugli.mask_final.sub,6.911437666666667
48mp,6,butteraugli.psycho.main.high_x,7.4666733333333335
48mp,6,butteraugli.psycho.main.high_y,7.290618000000001
48mp,6,butteraugli.psycho.main.low_medium,21.553492833333333
48mp,6,butteraugli.psycho.main.medium_b,5.942736166666666
48mp,6,butteraugli.psycho.main.opsin,7.9011594999999994
48mp,6,butteraugli.psycho.main.suppress_x,2.6376736666666663
48mp,6,butteraugli.psycho.main.ultra_x,7.079583
48mp,6,butteraugli.psycho.main.ultra_y,11.342604166666668
48mp,6,butteraugli.psycho.sub.high_x,1.8449721666666667
48mp,6,butteraugli.psycho.sub.high_y,1.7734931666666667
48mp,6,butteraugli.psycho.sub.low_medium,5.441097333333334
48mp,6,butteraugli.psycho.sub.medium_b,1.4689443333333336
48mp,6,butteraugli.psycho.sub.opsin,6.390104166666667
48mp,6,butteraugli.psycho.sub.suppress_x,0.6372705000000001
48mp,6,butteraugli.psycho.sub.ultra_x,1.7395623333333334
48mp,6,butteraugli.psycho.sub.ultra_y,2.7572221666666663
48mp,6,butteraugli.resident_reduction,22.857749833333333
48mp,6,frontend.ac_strategy.dct16,30.16855533333333
48mp,6,frontend.ac_strategy.dct16x32,19.816215333333332
48mp,6,frontend.ac_strategy.dct16x8,17.614986000000002
48mp,6,frontend.ac_strategy.dct32,33.309361333333335
48mp,6,frontend.ac_strategy.dct32x16,16.945951333333337
48mp,6,frontend.ac_strategy.dct8,10.014340166666669
48mp,6,frontend.ac_strategy.dct8x16,17.0898195
48mp,6,frontend.ac_strategy.metadata,1.7982845
48mp,6,frontend.ac_strategy.select,0.6991806666666666
48mp,6,frontend.initial_quantization,25.486868166666664
48mp,6,frontend.prepare_aq.reference.main.high_x,7.063937666666668
48mp,6,frontend.prepare_aq.reference.main.high_y,7.143965333333334
48mp,6,frontend.prepare_aq.reference.main.low_medium,21.899937500000004
48mp,6,frontend.prepare_aq.reference.main.mask,8.503152833333333
48mp,6,frontend.prepare_aq.reference.main.medium_b,5.965277833333334
48mp,6,frontend.prepare_aq.reference.main.opsin,7.9848056666666665
48mp,6,frontend.prepare_aq.reference.main.suppress_x,2.5956528333333333
48mp,6,frontend.prepare_aq.reference.main.ultra_x,7.0086319999999995
48mp,6,frontend.prepare_aq.reference.main.ultra_y,11.316757
48mp,6,frontend.prepare_aq.reference.sub.high_x,1.739507
48mp,6,frontend.prepare_aq.reference.sub.high_y,1.933257
